HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N4.HOG0000832	OG0000537	n0	WP_002557776.1	WP_002557776.1	WP_002557776.1	WP_002557776.1	WP_002557776.1	WP_002557776.1	WP_002557776.1	WP_002557776.1			WP_011206089.1	WP_011206089.1	WP_011290028.1					WP_011206089.1	WP_011206089.1	WP_011206089.1	WP_011290028.1			WP_011290028.1	WP_011290028.1	WP_011206089.1		WP_011206089.1	WP_094521585.1	WP_233688645.1	WP_011206089.1					WP_011290028.1				WP_011206089.1	WP_011206089.1	WP_011206089.1	WP_011206089.1	
N4.HOG0000833	OG0000538	n0	WP_002557847.1	WP_002557847.1	WP_160583873.1	WP_160583873.1	WP_160581324.1	WP_160605491.1	WP_160609319.1	WP_002557847.1			WP_020835608.1	WP_011206012.1	WP_020835608.1	WP_020835608.1				WP_014579663.1	WP_014579663.1	WP_011206012.1	WP_146379532.1			WP_179696065.1	WP_179221054.1	WP_135618633.1		WP_020835608.1	WP_094521604.1	WP_233688675.1	WP_160600998.1					WP_020835608.1				WP_011206012.1	WP_252862167.1	WP_243216013.1	WP_243216013.1	
N4.HOG0000834	OG0000539	n0	WP_002557892.1	WP_002557892.1	WP_002557892.1	WP_002557892.1	WP_002557892.1	WP_002557892.1	WP_002557892.1	WP_002557892.1			WP_160585545.1	WP_011205882.1	WP_160585545.1					WP_011205882.1	WP_011205882.1	WP_011205882.1	WP_160585545.1			WP_179695937.1	WP_011205882.1	WP_135618487.1		WP_011283858.1		WP_160600661.1	WP_160600661.1					WP_011289963.1				WP_011205882.1	WP_011205882.1	WP_160600661.1	WP_160600661.1	
N4.HOG0000835	OG0000540	n0	WP_002558004.1					WP_160605365.1		WP_002558004.1			WP_348602564.1	WP_011206321.1	WP_348571778.1	WP_404924523.1	WP_404924262.1			WP_014579907.1	WP_014579907.1	WP_011206321.1	WP_406823143.1			WP_179695990.1	WP_179221173.1	WP_135618965.1		WP_044284682.1		WP_233688483.1	WP_160600983.1					WP_160606427.1				WP_011206321.1	WP_252862139.1	WP_243216257.1	WP_243216257.1	
N4.HOG0000836	OG0000541	n0	WP_002557646.1	WP_160603067.1	WP_160583649.1	WP_160583649.1	WP_160580939.1	WP_160603067.1	WP_160609280.1	WP_002557646.1				WP_011206336.1	WP_348572155.1		WP_404924269.1			WP_014579919.1	WP_014579919.1	WP_011206336.1				WP_179695998.1	WP_179221182.1	WP_135618982.1		WP_011284251.1		WP_233688492.1	WP_371863324.1					WP_160606411.1				WP_011206336.1	WP_088764588.1	WP_243216273.1	WP_243216273.1	
N4.HOG0000837	OG0000542	n0	WP_002557920.1	WP_160581026.1	WP_160581026.1	WP_160581026.1	WP_160581026.1	WP_160581026.1	WP_160581026.1	WP_002557920.1			WP_011289986.1	WP_044284771.1	WP_011289986.1					WP_011289986.1	WP_011289986.1	WP_044284771.1	WP_406823219.1			WP_011289986.1	WP_011289986.1			WP_011283883.1		WP_044284771.1	WP_160600691.1					WP_160606515.1				WP_044284771.1	WP_011289986.1	WP_044284771.1	WP_044284771.1	
N4.HOG0000838	OG0000543	n5																		WP_167513696.1	WP_167513696.1	WP_165255034.1				WP_167513696.1				WP_167513696.1		WP_167513696.1										WP_165255034.1				
N4.HOG0000839	OG0000543	n8												WP_044284843.1		WP_044889050.1	WP_044889050.1			WP_014580033.1, WP_044889050.1	WP_014580033.1	WP_044284843.1				WP_160585706.1	WP_135618906.1, WP_240536646.1	WP_135618906.1			WP_094521762.1	WP_233688685.1	WP_160585706.1, WP_160601167.1									WP_044284843.1, WP_129640561.1	WP_014580033.1			
N4.HOG0000840	OG0000544	n0											WP_348602770.1	WP_014579703.1	WP_348572038.1	WP_404924555.1, WP_404924556.1	WP_308507042.1			WP_014579703.1	WP_014579703.1	WP_014579703.1	WP_308507042.1			WP_308507042.1	WP_240536637.1	WP_240536368.1		WP_014579703.1	WP_011284008.1	WP_014579703.1	WP_014579703.1					WP_014579703.1				WP_014579703.1	WP_252862182.1, WP_252862183.1	WP_014579703.1	WP_014579703.1	
N4.HOG0000841	OG0000545	n3											WP_348602827.1			WP_404924475.1	WP_404924475.1									WP_160606457.1												WP_160606457.1								
N4.HOG0000842	OG0000545	n17																									WP_094521665.1				WP_094521665.1															
N4.HOG0000843	OG0000545	n19												WP_011206184.1	WP_348572116.1					WP_014579790.1	WP_014579790.1	WP_011206184.1	WP_406823278.1					WP_014579790.1					WP_258556669.1									WP_011206184.1	WP_014579790.1	WP_243216121.1	WP_243234969.1	
N4.HOG0000844	OG0000545	n27																												WP_011284102.1		WP_011290175.1	WP_258556667.1												WP_243234967.1	
N4.HOG0000845	OG0000546	n0											WP_011206350.1	WP_011206350.1	WP_348571798.1, WP_348571799.1	WP_160585684.1	WP_160585684.1			WP_014579932.1	WP_014579932.1	WP_011206350.1	WP_406823159.1			WP_179696083.1	WP_179221187.1	WP_240536343.1		WP_044284759.1	WP_094521733.1	WP_179696083.1	WP_258556622.1					WP_258555239.1				WP_011206350.1	WP_143826165.1	WP_020835829.1	WP_020835829.1	
N4.HOG0000846	OG0000547	n0	WP_002557606.1	WP_160580878.1	WP_160580878.1	WP_160580878.1	WP_160580878.1	WP_160580878.1	WP_160580878.1	WP_002557606.1			WP_233688510.1	WP_011206392.1	WP_348571811.1					WP_014579948.1	WP_014579948.1	WP_011206392.1	WP_348571811.1			WP_179695918.1	WP_160600789.1	WP_135619028.1		WP_011284286.1		WP_233688510.1	WP_160600789.1					WP_160606568.1				WP_011206392.1	WP_014579948.1	WP_020835845.1	WP_020835845.1	
N4.HOG0000847	OG0000548	n0	WP_002557674.1	WP_160603242.1	WP_160581410.1	WP_160581410.1	WP_160581410.1	WP_160605406.1	WP_160609421.1	WP_002557674.1			WP_160606621.1	WP_011206140.1	WP_347952439.1					WP_014579777.1	WP_014579777.1	WP_011206140.1	WP_160606621.1			WP_135618730.1	WP_179221092.1	WP_135618730.1		WP_011284062.1		WP_233688724.1	WP_020835662.1					WP_160606621.1				WP_011206140.1	WP_014579777.1	WP_243216071.1	WP_243216071.1	
N4.HOG0000848	OG0000549	n0	WP_002557744.1	WP_160603152.1	WP_160593511.1	WP_160583822.1	WP_160581401.1	WP_160605609.1	WP_160609416.1	WP_002557744.1			WP_348602632.1	WP_011206470.1	WP_348571855.1					WP_014579997.1	WP_014579997.1	WP_011206470.1	WP_406823194.1			WP_179695891.1	WP_179221245.1	WP_135619122.1		WP_044284721.1		WP_233688553.1	WP_160601173.1					WP_160606797.1				WP_011206470.1	WP_088764583.1	WP_243215852.1	WP_243234997.1	
N4.HOG0000849	OG0000550	n0	WP_002557950.1	WP_160603142.1	WP_002557950.1	WP_002557950.1	WP_160581373.1	WP_160603142.1	WP_160609406.1	WP_002557950.1			WP_348602644.1	WP_173670098.1	WP_220191147.1					WP_187286326.1	WP_014580019.1	WP_173670098.1	WP_406823199.1			WP_258556512.1	WP_179221262.1	WP_228729166.1		WP_044284730.1		WP_233688566.1	WP_220200832.1					WP_220200719.1				WP_173670098.1	WP_252862133.1	WP_243215880.1	WP_243234999.1	
N4.HOG0000850	OG0000551	n0	WP_231237875.1	WP_231237875.1	WP_258556254.1	WP_258556254.1	WP_258555783.1	WP_231237875.1	WP_258556764.1	WP_231237875.1			WP_348602598.1	WP_011206407.1	WP_011206407.1	WP_404924287.1	WP_404924287.1			WP_016340244.1	WP_011206407.1	WP_011206407.1	WP_011206407.1			WP_146379706.1	WP_011206407.1			WP_011206407.1								WP_146379706.1				WP_011206407.1	WP_011206407.1	WP_011206407.1		
N4.HOG0000851	OG0000552	n7												WP_011206437.1						WP_016340246.1	WP_014579974.1	WP_011206437.1				WP_179695907.1						WP_233688534.1	WP_160600937.1					WP_160606971.1				WP_011206437.1	WP_016340246.1	WP_243216323.1	WP_243216323.1	
N4.HOG0000852	OG0000552	n21														WP_404924304.1	WP_404924304.1											WP_094521504.1			WP_094521504.1							WP_094521504.1								
N4.HOG0000853	OG0000552	n26																									WP_179221223.1																			
N4.HOG0000854	OG0000552	n27											WP_348602615.1		WP_348572158.1																															
N4.HOG0000855	OG0000553	n0											WP_348602569.1	WP_011206330.1	WP_348571788.1	WP_404924267.1	WP_404924267.1			WP_014579915.1	WP_014579915.1	WP_011206330.1	WP_011206330.1			WP_020835815.1	WP_179221178.1	WP_135618976.1		WP_011284246.1	WP_094521781.1	WP_233688491.1	WP_160601038.1					WP_011206330.1				WP_011206330.1	WP_014579915.1	WP_243216271.1	WP_243216271.1	
N4.HOG0000856	OG0000554	n0											WP_348602534.1	WP_011206277.1	WP_348571717.1	WP_404924240.1	WP_404924240.1			WP_014579871.1	WP_014579871.1	WP_011206277.1	WP_406823120.1			WP_179696033.1	WP_179221150.1	WP_135618928.1		WP_044284664.1	WP_094521706.1	WP_233688452.1	WP_160601203.1					WP_160606725.1				WP_011206277.1	WP_252862185.1	WP_243216210.1	WP_243216210.1	
N4.HOG0000857	OG0000555	n0	WP_002557605.1	WP_002557605.1	WP_255454458.1	WP_255454458.1	WP_002557605.1	WP_258555108.1	WP_258556752.1	WP_002557605.1			WP_179221196.1	WP_011206393.1		WP_308507032.1	WP_308507032.1			WP_014579949.1	WP_014579949.1	WP_011206393.1				WP_228366107.1	WP_179221196.1	WP_228366107.1		WP_011206393.1		WP_228366107.1						WP_228366107.1				WP_011206393.1	WP_014579949.1	WP_228366107.1	WP_228366107.1	
N4.HOG0000858	OG0000556	n2																										WP_135618743.1																		
N4.HOG0000859	OG0000556	n4												WP_011206359.1		WP_404924376.1	WP_404924376.1			WP_014580037.1	WP_014580037.1	WP_011206359.1				WP_179695834.1	WP_179221207.1					WP_233688679.1										WP_011206359.1, WP_232039618.1	WP_014580037.1			
N4.HOG0000860	OG0000556	n17					WP_014579679.1													WP_014579679.1	WP_014579679.1					WP_094521569.1	WP_094521569.1				WP_094521569.1	WP_094521569.1											WP_014579679.1	WP_243216111.1	WP_243216111.1	
N4.HOG0000861	OG0000556	n25																															WP_160601239.1													
N4.HOG0000862	OG0000557	n0											WP_011205983.1	WP_011205983.1	WP_146379545.1	WP_146379545.1	WP_146379545.1			WP_011205983.1	WP_011205983.1	WP_011205983.1	WP_406823247.1			WP_011205983.1	WP_160606544.1	WP_011205983.1		WP_011205983.1	WP_011205983.1	WP_011205983.1	WP_011205983.1					WP_160606544.1				WP_011205983.1	WP_011205983.1	WP_011205983.1	WP_011205983.1	
N4.HOG0000863	OG0000558	n0											WP_348602767.1	WP_011205989.1	WP_020835624.1	WP_404924432.1	WP_404924432.1			WP_014579699.1	WP_014579699.1	WP_011205989.1	WP_406823244.1			WP_094521614.1	WP_179221059.1	WP_135618658.1		WP_014579699.1	WP_094521614.1	WP_014579699.1	WP_160601087.1					WP_160606915.1				WP_011205989.1	WP_014579699.1	WP_243216031.1	WP_243216031.1	
N4.HOG0000864	OG0000559	n0											WP_014579758.1	WP_011206161.1	WP_020835677.1	WP_011206161.1	WP_011206161.1			WP_014579758.1	WP_014579758.1	WP_011206161.1	WP_014579758.1			WP_011290153.1	WP_011206161.1	WP_011206161.1		WP_011206161.1	WP_014579758.1	WP_011206161.1	WP_014579758.1					WP_020835677.1				WP_011206161.1	WP_014579758.1	WP_011206161.1	WP_011206161.1	
N4.HOG0000865	OG0000560	n0											WP_348602826.1	WP_011206182.1	WP_011284100.1	WP_011284100.1	WP_011284100.1			WP_011206182.1	WP_011206182.1	WP_011206182.1	WP_011284100.1			WP_011284100.1	WP_011206182.1	WP_011206182.1		WP_011284100.1	WP_011284100.1	WP_011284100.1	WP_011284100.1					WP_160606454.1				WP_011206182.1	WP_011206182.1	WP_011284100.1	WP_011284100.1	
N4.HOG0000866	OG0000561	n0											WP_094521603.1	WP_011206015.1	WP_094521603.1	WP_011290073.1	WP_011290073.1			WP_011206015.1	WP_011206015.1	WP_011206015.1	WP_094521603.1			WP_179696064.1	WP_179221052.1	WP_240536365.1		WP_011206015.1	WP_094521603.1	WP_011206015.1	WP_011206015.1					WP_011290073.1				WP_011206015.1	WP_011206015.1	WP_243216012.1	WP_243216012.1	
N4.HOG0000867	OG0000562	n0											WP_146379618.1	WP_011206183.1	WP_348572112.1	WP_146379618.1	WP_146379618.1			WP_014579789.1	WP_014579789.1	WP_011206183.1	WP_146379618.1			WP_146379618.1	WP_179221111.1	WP_135618812.1		WP_044284639.1	WP_094521660.1	WP_146379618.1	WP_160601053.1					WP_146379618.1				WP_011206183.1	WP_014579789.1	WP_243216120.1	WP_243216120.1	
N4.HOG0000868	OG0000563	n0											WP_348602824.1	WP_011206180.1	WP_011290172.1	WP_160587877.1	WP_160587877.1			WP_014579786.1	WP_014579786.1	WP_011206180.1	WP_011284098.1			WP_011290172.1	WP_179221110.1	WP_135618808.1		WP_011284098.1	WP_094521772.1	WP_011284098.1	WP_014579786.1					WP_011290172.1				WP_011206180.1	WP_014579786.1	WP_014579786.1	WP_014579786.1	
N4.HOG0000869	OG0000564	n0											WP_348602775.1	WP_014579710.1	WP_348572048.1	WP_041361605.1	WP_041361605.1			WP_014579710.1	WP_228365418.1	WP_014579710.1	WP_041361605.1			WP_258556567.1	WP_094521768.1	WP_240536375.1		WP_237697235.1	WP_094521768.1	WP_233688700.1	WP_094521768.1					WP_160606552.1				WP_014579710.1	WP_252862181.1	WP_094521768.1	WP_094521768.1	
N4.HOG0000870	OG0000565	n0											WP_348602837.1	WP_011206190.1	WP_011290181.1	WP_011290181.1	WP_011290181.1			WP_014579797.1	WP_014579797.1	WP_011206190.1	WP_406823284.1			WP_011290181.1	WP_011290181.1	WP_135618820.1		WP_011284110.1	WP_094521671.1	WP_160606463.1	WP_160601059.1					WP_160606463.1				WP_011206190.1	WP_014579797.1	WP_243216135.1	WP_243216135.1	
N4.HOG0000871	OG0000566	n0											WP_348602834.1	WP_238374145.1	WP_348572124.1	WP_404924480.1	WP_404924480.1			WP_228365427.1	WP_228365427.1	WP_238374145.1	WP_406823283.1			WP_258556588.1	WP_240536656.1	WP_094521668.1		WP_237697245.1	WP_094521668.1	WP_233688751.1	WP_258556671.1					WP_160606461.1				WP_232039527.1	WP_228365427.1	WP_243216130.1	WP_243216130.1	
N4.HOG0000872	OG0000567	n0											WP_348602828.1	WP_011206185.1	WP_348572117.1	WP_404924476.1	WP_404924476.1			WP_228365425.1	WP_228365425.1	WP_011206185.1	WP_406823279.1			WP_258556589.1	WP_240536653.1	WP_240536393.1		WP_237697243.1		WP_233688748.1	WP_308704760.1					WP_225972971.1				WP_011206185.1	WP_228365425.1	WP_243216124.1	WP_243216124.1	
N4.HOG0000873	OG0000568	n0											WP_044272325.1	WP_011206097.1	WP_044272325.1	WP_044272325.1	WP_044272325.1			WP_011206097.1	WP_011206097.1	WP_011206097.1	WP_146379498.1			WP_179695840.1	WP_160585617.1	WP_135618569.1		WP_011206097.1	WP_011206097.1	WP_160585617.1	WP_011206097.1					WP_044272325.1				WP_011206097.1	WP_011206097.1	WP_243215991.1	WP_243234959.1	
N4.HOG0000874	OG0000569	n0											WP_348602768.1	WP_011205988.1	WP_348572033.1	WP_404924433.1	WP_404924433.1			WP_014579700.1	WP_014579700.1	WP_011205988.1	WP_406823245.1			WP_094521615.1	WP_179221060.1	WP_135618660.1		WP_044284609.1	WP_094521615.1	WP_160585559.1	WP_160601085.1					WP_160587997.1				WP_011205988.1	WP_014579700.1	WP_243216033.1	WP_243216033.1	
N4.HOG0000875	OG0000570	n0											WP_348602769.1	WP_011205987.1	WP_348572034.1	WP_011290093.1	WP_011290093.1			WP_014579701.1	WP_014579701.1	WP_011205987.1	WP_406823246.1			WP_179696091.1	WP_179221061.1	WP_135618662.1		WP_011284006.1	WP_094521616.1	WP_233688695.1	WP_160601083.1					WP_160606917.1				WP_011205987.1	WP_088764605.1	WP_014579701.1	WP_014579701.1	
N4.HOG0000876	OG0000571	n0											WP_011205986.1	WP_011205986.1	WP_348572036.1	WP_011205986.1	WP_011205986.1			WP_014579702.1	WP_014579702.1	WP_011205986.1	WP_011205986.1			WP_179696092.1	WP_179221062.1	WP_135618664.1		WP_044284610.1	WP_094521617.1	WP_044284610.1	WP_044284610.1					WP_160606542.1				WP_011205986.1	WP_014579702.1	WP_243216034.1	WP_243216034.1	
N4.HOG0000877	OG0000572	n0											WP_348602772.1	WP_011205982.1	WP_348572042.1	WP_160585558.1	WP_160585558.1			WP_014579705.1	WP_014579705.1	WP_011205982.1	WP_406823248.1			WP_179696093.1	WP_179221064.1	WP_135618666.1		WP_011284010.1	WP_094521618.1	WP_233688697.1	WP_160601081.1					WP_160606546.1				WP_011205982.1	WP_014579705.1	WP_243216038.1	WP_243216038.1	
N4.HOG0000878	OG0000573	n0											WP_348602814.1	WP_011206160.1	WP_020835676.1	WP_404924463.1	WP_404924463.1			WP_014579759.1	WP_014579759.1	WP_011206160.1	WP_348602814.1			WP_020835676.1	WP_011206160.1	WP_135618777.1		WP_014579759.1	WP_094521647.1	WP_014579759.1	WP_160601014.1					WP_020835676.1				WP_011206160.1	WP_014579759.1	WP_243216093.1	WP_243216093.1	
N4.HOG0000879	OG0000574	n0											WP_348602779.1	WP_044284820.1	WP_011284018.1	WP_014579714.1	WP_014579714.1			WP_014579714.1	WP_014579714.1	WP_044284820.1	WP_011284018.1			WP_014579714.1	WP_014579714.1	WP_014579714.1		WP_011284018.1	WP_014579714.1	WP_011284018.1	WP_160600856.1					WP_011284018.1				WP_044284820.1	WP_014579714.1	WP_011284018.1	WP_011284018.1	
N4.HOG0000880	OG0000575	n0											WP_348602765.1	WP_011205991.1	WP_146379542.1		WP_146379542.1			WP_014579697.1	WP_014579697.1	WP_011205991.1	WP_406823243.1			WP_179696090.1	WP_135618654.1	WP_135618654.1		WP_011284002.1	WP_094521612.1	WP_233688693.1	WP_011284002.1					WP_160606913.1				WP_011205991.1	WP_088764621.1	WP_243216030.1	WP_243216030.1	
N4.HOG0000881	OG0000576	n0											WP_348602806.1	WP_011206153.1	WP_011290145.1	WP_011290145.1	WP_011290145.1			WP_014579765.1	WP_014579765.1	WP_011206153.1	WP_011284072.1			WP_011290145.1	WP_011206153.1	WP_011206153.1		WP_011284072.1	WP_011290145.1	WP_011206153.1	WP_011290145.1					WP_011290145.1				WP_011206153.1	WP_014579765.1	WP_011290145.1	WP_011290145.1	
N4.HOG0000882	OG0000577	n0											WP_011290300.1	WP_011290300.1	WP_011206325.1	WP_011290300.1	WP_011290300.1			WP_011290300.1	WP_011290300.1	WP_011290300.1	WP_011290300.1			WP_011290300.1	WP_011290300.1	WP_011290300.1		WP_020835810.1	WP_011206325.1	WP_233688486.1	WP_011290300.1					WP_258555388.1				WP_011290300.1	WP_011290300.1	WP_011290300.1	WP_011290300.1	
N4.HOG0000883	OG0000578	n0											WP_348602568.1	WP_011206329.1	WP_041361678.1	WP_160585659.1	WP_160585659.1			WP_016340237.1	WP_014579914.1	WP_011206329.1	WP_406823147.1			WP_179695994.1	WP_041361678.1	WP_044284684.1		WP_044284684.1		WP_233688490.1	WP_044284684.1					WP_160606415.1				WP_011206329.1	WP_014579914.1	WP_243216270.1	WP_243216270.1	
N4.HOG0000884	OG0000579	n0											WP_146379623.1	WP_011206178.1	WP_146379623.1	WP_146379623.1	WP_146379623.1			WP_016340210.1	WP_014579785.1	WP_011206178.1	WP_406823277.1			WP_179696112.1	WP_240536652.1	WP_135618805.1		WP_011284096.1	WP_094521659.1	WP_233688747.1	WP_160601051.1					WP_146379623.1				WP_011206178.1	WP_014579785.1	WP_243216118.1	WP_243216118.1	
N4.HOG0000885	OG0000580	n0											WP_041361798.1	WP_011206351.1	WP_020835830.1	WP_041361798.1	WP_041361798.1			WP_228365392.1	WP_228365392.1	WP_044284840.1	WP_258555240.1				WP_160600802.1	WP_240536345.1		WP_044284760.1	WP_041361798.1	WP_233688498.1	WP_258556623.1					WP_135619214.1				WP_011206351.1	WP_252862180.1	WP_041361798.1	WP_041361798.1	
N4.HOG0000886	OG0000581	n0											WP_348602821.1	WP_011206175.1	WP_348572106.1	WP_404924473.1	WP_404924473.1			WP_014579782.1	WP_014579782.1	WP_011206175.1	WP_406823276.1			WP_179696111.1	WP_094521657.1	WP_135618801.1		WP_044284636.1	WP_094521657.1	WP_233688744.1	WP_160601048.1					WP_160606949.1				WP_011206175.1	WP_014579782.1	WP_233688744.1	WP_233688744.1	
N4.HOG0000887	OG0000582	n0											WP_348602771.1	WP_011205984.1	WP_348572040.1	WP_404924434.1	WP_404924434.1			WP_228365416.1	WP_228365416.1	WP_011205984.1	WP_404924434.1			WP_233688696.1	WP_240536638.1	WP_240536369.1		WP_237697233.1		WP_233688696.1	WP_308704762.1					WP_308704591.1				WP_011205984.1	WP_228365416.1	WP_243216036.1	WP_243216036.1	
N4.HOG0000888	OG0000583	n0											WP_348602811.1	WP_011206158.1	WP_348572094.1	WP_404924462.1	WP_404924462.1			WP_014579761.1	WP_014579761.1	WP_011206158.1	WP_406823269.1			WP_179696072.1	WP_179221104.1	WP_135618773.1		WP_011284077.1		WP_011290150.1	WP_160601012.1					WP_160606779.1				WP_011206158.1	WP_014579761.1	WP_243216090.1	WP_243216090.1	
N4.HOG0000889	OG0000584	n0					WP_014579687.1							WP_011206363.1		WP_160584947.1	WP_160584947.1			WP_014579687.1	WP_014579687.1	WP_011206363.1				WP_179695832.1	WP_179221209.1	WP_135618749.1, WP_135618910.1			WP_094521568.1	WP_233688681.1	WP_160601156.1, WP_318026602.1									WP_011206363.1	WP_014579687.1	WP_243216106.1	WP_243216106.1	
N4.HOG0000890	OG0000585	n0					WP_258555775.1						WP_348602511.1		WP_348571659.1	WP_146379626.1	WP_146379626.1			WP_044278005.1	WP_044278005.1		WP_160588364.1			WP_160585768.1	WP_179221137.1	WP_135618874.1		WP_052259111.1	WP_094521689.1	WP_160585768.1	WP_258556676.1					WP_160588364.1					WP_044278005.1	WP_243216181.1	WP_243234980.1	
N4.HOG0000891	OG0000586	n0											WP_348602809.1	WP_238374144.1	WP_348572091.1	WP_404924460.1	WP_404924460.1			WP_228365421.1	WP_228365421.1	WP_238374144.1	WP_406823267.1			WP_228366131.1	WP_240536648.1	WP_044284628.1		WP_237697239.1		WP_233688733.1	WP_146379577.1					WP_044272424.1				WP_011206156.1		WP_243216085.1	WP_243216085.1	
N4.HOG0000892	OG0000587	n0											WP_348602838.1	WP_173670106.1	WP_348572143.1	WP_258555257.1	WP_258555257.1			WP_269076332.1	WP_269076332.1	WP_173670106.1	WP_406823285.1			WP_308705296.1	WP_258555257.1	WP_318026027.1		WP_011284111.1		WP_011284111.1	WP_011284111.1					WP_258555257.1				WP_173670106.1		WP_011284111.1	WP_011284111.1	
N4.HOG0000893	OG0000588	n0											WP_348602805.1	WP_173670105.1	WP_243216079.1	WP_404924457.1	WP_404924457.1			WP_014579766.1	WP_014579766.1	WP_173670105.1	WP_406823265.1			WP_179696076.1	WP_179221099.1	WP_228729172.1		WP_011284071.1	WP_094521644.1	WP_233688730.1	WP_308704758.1					WP_243216079.1				WP_173670105.1	WP_014579766.1	WP_243216079.1	WP_243216079.1	
N4.HOG0000894	OG0000589	n0	WP_002557988.1	WP_002557988.1	WP_002557988.1	WP_002557988.1	WP_002557988.1		WP_002557988.1	WP_002557988.1			WP_348602506.1		WP_002557988.1	WP_002557988.1	WP_002557988.1						WP_002557988.1				WP_002557988.1	WP_002557988.1		WP_002557988.1	WP_002557988.1	WP_002557988.1	WP_160601265.1											WP_002557988.1	WP_002557988.1	
N4.HOG0000895	OG0000590	n1					WP_011290233.1													WP_016340199.1	WP_014579689.1										WP_011290233.1												WP_014579689.1	WP_011290233.1	WP_011290233.1	
N4.HOG0000896	OG0000590	n5												WP_228365397.1		WP_404924380.1	WP_404924380.1			WP_228365397.1	WP_228365397.1	WP_238374140.1				WP_258556509.1	WP_179221211.1	WP_135618753.1, WP_135618908.1, WP_276310459.1			WP_094521561.1	WP_233688682.1	WP_160601159.1									WP_228365397.1	WP_228365397.1			
N4.HOG0000897	OG0000591	n0												WP_165255037.1	WP_160585604.1	WP_258555396.1	WP_258555396.1			WP_258556645.1	WP_258556645.1	WP_165255037.1	WP_258555396.1			WP_258555396.1	WP_258556645.1	WP_276310469.1		WP_258556645.1		WP_258556645.1	WP_258556645.1					WP_258555396.1				WP_165255037.1	WP_258556645.1	WP_279288020.1	WP_279288020.1	
N4.HOG0000898	OG0000592	n0											WP_347952251.1	WP_011206323.1	WP_348571780.1					WP_014579909.1	WP_014579909.1	WP_011206323.1	WP_011290298.1			WP_258556545.1	WP_011206323.1	WP_011206323.1		WP_011284238.1	WP_094521725.1	WP_233688484.1	WP_160601046.1					WP_160606425.1				WP_011206323.1	WP_014579909.1	WP_243216259.1	WP_243216259.1	
