HOG	OG	Gene Tree Parent Clade	MFC_ATCC27716_proteins	MFC_MF11_proteins	MFC_MF18_proteins	MFC_MF22_proteins	MFC_MF29_proteins	MFC_MF30_proteins	MFC_MF33_proteins	MFC_Ms42_proteins	MHP_111A_proteins	MHP_112B_proteins	MHP_116_proteins	MHP_11_proteins	MHP_1257_proteins	MHP_131B_proteins	MHP_133A_proteins	MHP_153B_proteins	MHP_154B_proteins	MHP_168L_proteins	MHP_168_proteins	MHP_232_proteins	MHP_4284_proteins	MHP_7422_proteins	MHP_7448_proteins	MHP_98_proteins	MHP_ES2L_proteins	MHP_ES2_proteins	MHP_F72C_proteins	MHP_J_proteins	MHP_KM014_proteins	MHP_LH_proteins	MHP_MHP650_proteins	MHP_MHP653_proteins	MHP_MHP679_proteins	MHP_MHP682_proteins	MHP_MHP691_proteins	MHP_MHP694_proteins	MHP_MHP696_proteins	MHP_MHP699_proteins	MHP_MHP709_proteins	MHP_NCTC10127_proteins	MHP_TB1_proteins	MHP_UFV01_proteins	MHP_UFV02_proteins	MHP_Ue273_proteins
N3.HOG0000815	OG0000554	n0									WP_404911871.1	WP_404911871.1						WP_404923965.1	WP_404923965.1					WP_236607950.1, WP_318023953.1	WP_044272517.1				WP_146379649.1					WP_160615726.1	WP_160590436.1	WP_160585727.1	WP_160607886.1			WP_160585081.1						WP_347952232.1
N3.HOG0000816	OG0000555	n0									WP_308507032.1	WP_308507032.1						WP_308507032.1	WP_308507032.1						WP_228366107.1				WP_225972997.1					WP_308507032.1			WP_308507032.1			WP_225972997.1						
N3.HOG0000817	OG0000556	n2																																			WP_160607692.1									
N3.HOG0000818	OG0000556	n4									WP_404912412.1	WP_404912412.1						WP_404923924.1	WP_404923924.1																											
N3.HOG0000819	OG0000556	n17																WP_094521569.1	WP_094521569.1					WP_041361557.1	WP_044272507.1										WP_160590095.1											
N3.HOG0000820	OG0000556	n25																																		WP_160585713.1				WP_160584941.1						
N3.HOG0000821	OG0000557	n0									WP_011205983.1	WP_011205983.1						WP_011205983.1	WP_011205983.1					WP_011205983.1	WP_011205983.1				WP_146379545.1					WP_011205983.1	WP_011205983.1	WP_146379545.1	WP_011205983.1			WP_011205983.1						WP_011205983.1
N3.HOG0000822	OG0000558	n0									WP_011205989.1	WP_011205989.1						WP_404924118.1	WP_404924118.1					WP_020835624.1	WP_020835624.1				WP_020835624.1					WP_160615795.1	WP_160590381.1	WP_160585560.1	WP_160608026.1			WP_160584701.1						WP_011205989.1
N3.HOG0000823	OG0000559	n0									WP_011206161.1	WP_011206161.1						WP_020835677.1	WP_020835677.1					WP_020835677.1	WP_011290153.1				WP_011206161.1					WP_020835677.1	WP_014579758.1	WP_011206161.1	WP_014579758.1			WP_011206161.1						WP_020835677.1
N3.HOG0000824	OG0000560	n0									WP_011284100.1	WP_011284100.1						WP_011284100.1	WP_011284100.1					WP_011284100.1	WP_011284100.1				WP_011284100.1					WP_011284100.1	WP_011284100.1	WP_011284100.1	WP_160607878.1			WP_011284100.1						WP_160607878.1
N3.HOG0000825	OG0000561	n0									WP_094521603.1	WP_094521603.1						WP_094521603.1	WP_094521603.1					WP_011290073.1	WP_011290073.1				WP_146379530.1					WP_160584672.1	WP_011290073.1	WP_160584672.1	WP_160584672.1			WP_160584672.1						WP_011290073.1
N3.HOG0000826	OG0000562	n0									WP_160585755.1	WP_160585755.1						WP_348572112.1	WP_348572112.1					WP_020835696.1	WP_020835696.1				WP_146379618.1					WP_160585755.1	WP_160585755.1	WP_160585755.1	WP_160585755.1			WP_146379618.1						WP_160585755.1
N3.HOG0000827	OG0000563	n0									WP_160587877.1	WP_160587877.1						WP_011290172.1	WP_011290172.1					WP_011290172.1	WP_011290172.1				WP_146379619.1					WP_160585756.1	WP_160590085.1	WP_160585756.1	WP_160607880.1			WP_160585033.1						WP_347952471.1
N3.HOG0000828	OG0000564	n0									WP_252862181.1	WP_252862181.1						WP_041361605.1	WP_041361605.1					WP_041361605.1	WP_041361605.1				WP_014579710.1					WP_252862181.1	WP_258555724.1	WP_220191137.1	WP_252862181.1			WP_280996375.1						WP_041361605.1
N3.HOG0000829	OG0000565	n0									WP_404911804.1	WP_404911804.1						WP_404924177.1	WP_404924177.1					WP_011290181.1	WP_011290181.1				WP_146379612.1					WP_146379612.1	WP_146379612.1	WP_258555839.1	WP_160607874.1			WP_160585027.1						WP_160606463.1
N3.HOG0000830	OG0000566	n0									WP_404911808.1	WP_404911808.1						WP_404924176.1	WP_404924176.1					WP_236607971.1	WP_228366135.1				WP_225972969.1					WP_258555904.1	WP_258555665.1	WP_258555840.1	WP_225972969.1			WP_280996618.1						WP_347952476.1
N3.HOG0000831	OG0000567	n0									WP_404911814.1	WP_404911814.1						WP_404924170.1	WP_404924170.1					WP_020835699.1	WP_228366133.1				WP_225972971.1					WP_308507026.1	WP_308704700.1	WP_308507010.1	WP_258555573.1, WP_258555574.1			WP_308506990.1						WP_308507026.1
N3.HOG0000832	OG0000568	n0									WP_404912204.1	WP_404912204.1						WP_044272325.1	WP_044272325.1					WP_020835571.1	WP_044272325.1				WP_146379498.1					WP_160615780.1	WP_160590428.1	WP_160585617.1	WP_160607975.1			WP_044272325.1						WP_347952384.1
N3.HOG0000833	OG0000569	n0									WP_404912299.1	WP_404912299.1						WP_404924119.1	WP_404924119.1					WP_020835625.1	WP_044272385.1				WP_146379543.1					WP_160615793.1	WP_160590383.1	WP_160585559.1	WP_160601085.1			WP_160584703.1						WP_347952408.1
N3.HOG0000834	OG0000570	n0									WP_404912300.1	WP_404912300.1						WP_404924120.1	WP_404924120.1					WP_011290093.1	WP_011290093.1				WP_146379544.1					WP_160601083.1	WP_160590385.1	WP_160584704.1	WP_308704687.1			WP_160584704.1						WP_347952409.1
N3.HOG0000835	OG0000571	n0									WP_404912302.1	WP_404912302.1						WP_011205986.1	WP_011205986.1					WP_011205986.1	WP_011205986.1				WP_135618664.1					WP_011205986.1	WP_011205986.1	WP_011205986.1	WP_014579702.1			WP_160584706.1						WP_011205986.1
N3.HOG0000836	OG0000572	n0									WP_404912308.1	WP_404912308.1						WP_404924123.1	WP_404924123.1					WP_020835628.1	WP_011290097.1				WP_146379546.1					WP_160615791.1	WP_160590387.1	WP_160585558.1	WP_160608028.1			WP_160584708.1						WP_347952411.1
N3.HOG0000837	OG0000573	n0									WP_404912382.1	WP_404912382.1						WP_020835676.1	WP_020835676.1					WP_020835676.1	WP_020835676.1				WP_135618777.1					WP_160615770.1	WP_160590232.1	WP_160585052.1	WP_160590232.1			WP_160585052.1						WP_020835676.1
N3.HOG0000838	OG0000574	n0									WP_011284018.1	WP_011284018.1						WP_011284018.1	WP_011284018.1					WP_011284018.1	WP_011284018.1				WP_014579714.1					WP_014579714.1	WP_014579714.1		WP_014579714.1			WP_160584716.1						WP_014579714.1
N3.HOG0000839	OG0000575	n0									WP_011290089.1	WP_011290089.1						WP_011290089.1	WP_011290089.1					WP_011290089.1	WP_011290089.1				WP_146379542.1					WP_011290089.1	WP_146379542.1	WP_135618654.1	WP_146379542.1			WP_160584699.1						WP_011284002.1
N3.HOG0000840	OG0000576	n0									WP_011290145.1	WP_011290145.1						WP_404924148.1						WP_011290145.1	WP_011290145.1				WP_011290145.1					WP_160585066.1	WP_011290145.1	WP_011290145.1	WP_160607939.1			WP_160585066.1						WP_011290145.1
N3.HOG0000841	OG0000577	n0									WP_011290300.1	WP_011290300.1						WP_011290300.1	WP_011290300.1					WP_020835810.1	WP_011290300.1				WP_011290300.1						WP_011206325.1	WP_258555819.1	WP_011290300.1			WP_011290300.1						WP_011290300.1
N3.HOG0000842	OG0000578	n0									WP_041361678.1	WP_041361678.1						WP_041361678.1	WP_041361678.1					WP_041361678.1	WP_044272556.1				WP_146379677.1					WP_160615681.1	WP_258555672.1	WP_160585659.1	WP_160607816.1			WP_160585115.1						WP_146379677.1
N3.HOG0000843	OG0000579	n0									WP_146379623.1	WP_146379623.1						WP_404924167.1	WP_404924167.1					WP_020835691.1	WP_011290167.1				WP_146379623.1					WP_160585817.1	WP_258555659.1	WP_160585817.1				WP_160585282.1						WP_347952467.1
N3.HOG0000844	OG0000580	n0									WP_236607953.1	WP_236607953.1						WP_258555565.1	WP_258555565.1					WP_236607953.1	WP_044272727.1				WP_225972994.1					WP_020835830.1	WP_160587867.1	WP_258555826.1	WP_258555565.1			WP_258555826.1						WP_041361798.1
N3.HOG0000845	OG0000581	n0									WP_404911821.1	WP_404911821.1						WP_404924164.1	WP_404924164.1					WP_020835690.1	WP_020835690.1				WP_146379624.1					WP_160585815.1	WP_160590075.1	WP_160585815.1				WP_160585288.1						WP_347952464.1
N3.HOG0000846	OG0000582	n0									WP_404912305.1	WP_404912305.1						WP_404924122.1	WP_404924122.1					WP_020835627.1	WP_228366129.1				WP_225973028.1					WP_233688696.1	WP_308704707.1	WP_308507001.1	WP_308704689.1			WP_308506985.1						WP_347952410.1
N3.HOG0000847	OG0000583	n0									WP_404912380.1	WP_404912380.1						WP_404924154.1	WP_404924154.1					WP_020835674.1	WP_011290150.1				WP_011290150.1					WP_160615768.1	WP_160590236.1	WP_160585056.1	WP_160607949.1			WP_160585056.1						WP_347952451.1
N3.HOG0000848	OG0000584	n0									WP_404912408.1	WP_404912408.1						WP_404923921.1	WP_404923921.1					WP_020835557.1	WP_228366096.1, WP_228366097.1										WP_014579687.1	WP_160585711.1	WP_160607694.1			WP_160584947.1						
N3.HOG0000849	OG0000585	n0									WP_146379626.1	WP_146379626.1						WP_404923950.1	WP_404924577.1					WP_148285449.1					WP_146379626.1					WP_160615873.1	WP_160590313.1	WP_160585768.1	WP_160607668.1, WP_160607670.1			WP_220190718.1						WP_148285449.1
N3.HOG0000850	OG0000586	n0									WP_044272424.1	WP_044272424.1						WP_404924151.1	WP_404924151.1					WP_020835672.1	WP_228366131.1				WP_146379577.1					WP_258555937.1	WP_160590239.1	WP_160585695.1	WP_258555590.1			WP_160585060.1						WP_228366131.1
N3.HOG0000851	OG0000587	n0									WP_258555257.1	WP_258555257.1						WP_308507028.1	WP_308507028.1					WP_258555257.1	WP_258555257.1				WP_240536501.1					WP_308507028.1	WP_308507028.1	WP_240536501.1	WP_240536501.1			WP_258555257.1						WP_011284111.1
N3.HOG0000852	OG0000588	n0									WP_404912371.1	WP_404912371.1						WP_404924147.1	WP_404924147.1						WP_011290144.1				WP_192894289.1					WP_308507038.1	WP_308704703.1		WP_308704681.1			WP_280996643.1						WP_347952445.1
N3.HOG0000853	OG0000589	n0									WP_002557988.1	WP_002557988.1						WP_404923935.1	WP_404923935.1					WP_002557988.1					WP_146379516.1					WP_160615957.1	WP_160590515.1	WP_002557988.1	WP_002557988.1			WP_160585313.1						
N3.HOG0000854	OG0000590	n1																						WP_011290233.1	WP_011290233.1										WP_011290233.1											
N3.HOG0000855	OG0000590	n5									WP_404912404.1	WP_404912404.1						WP_404912404.1	WP_404912404.1																	WP_160585709.1	WP_160585709.1			WP_160584949.1						
N3.HOG0000856	OG0000591	n0									WP_258555396.1	WP_258555396.1						WP_258555396.1	WP_258555396.1					WP_258555396.1	WP_160585604.1				WP_225972965.1					WP_258555396.1	WP_258555396.1	WP_160585604.1				WP_258555396.1						WP_258555396.1
N3.HOG0000857	OG0000592	n0									WP_404911928.1	WP_404911928.1						WP_404923984.1	WP_404923984.1					WP_011290298.1	WP_011290298.1				WP_094521725.1					WP_160615816.1	WP_160590121.1	WP_160585664.1	WP_160607826.1									WP_347952251.1
N3.HOG0000858	OG0000593	n0									WP_404912088.1	WP_404912088.1												WP_020835922.1	WP_044272673.1				WP_146379763.1					WP_160615640.1	WP_160590362.1	WP_160584886.1	WP_160607753.1			WP_160584886.1						WP_347952326.1
N3.HOG0000859	OG0000594	n0																WP_404924189.1	WP_404924189.1					WP_011290090.1	WP_011290090.1				WP_146379780.1					WP_160615797.1	WP_160590379.1	WP_160585561.1	WP_160608025.1			WP_160584731.1						WP_347952407.1
N3.HOG0000860	OG0000595	n6																																						WP_160585327.1						
N3.HOG0000861	OG0000595	n13									WP_404911985.1	WP_404911985.1						WP_404924014.1	WP_404924598.1															WP_160615601.1			WP_160608096.1									
N3.HOG0000862	OG0000595	n20																						WP_020835859.1					WP_146379708.1																	
N3.HOG0000863	OG0000596	n0									WP_404912392.1	WP_404912392.1												WP_020835683.1	WP_044272436.1				WP_146379584.1					WP_014579752.1						WP_160585040.1						WP_014579752.1
N3.HOG0000864	OG0000597	n4																WP_404924013.1	WP_404924013.1																											
N3.HOG0000865	OG0000597	n6									WP_044272591.1	WP_044272591.1													WP_044272591.1				WP_044272591.1																	
N3.HOG0000866	OG0000597	n7																																WP_220191267.1	WP_167871266.1		WP_167871266.1			WP_220190743.1						
N3.HOG0000867	OG0000597	n17																						WP_051129933.1																						
N3.HOG0000868	OG0000598	n0									WP_192894290.1	WP_192894290.1												WP_020835684.1	WP_020835684.1				WP_192894290.1					WP_258555966.1						WP_280996637.1						WP_347952458.1
N3.HOG0000869	OG0000599	n0									WP_011206170.1	WP_011206170.1												WP_041361623.1	WP_044272437.1				WP_011206170.1					WP_160615943.1						WP_011206170.1						WP_011206170.1
N3.HOG0000870	OG0000600	n0									WP_404912410.1	WP_404912410.1						WP_404923922.1	WP_404923922.1					WP_014579686.1	WP_014579686.1										WP_160581237.1	WP_160584945.1	WP_160584945.1			WP_160584945.1						
N3.HOG0000871	OG0000601	n0																						WP_020835695.1	WP_020835695.1				WP_020835695.1					WP_020835695.1	WP_020835695.1	WP_020835695.1	WP_020835695.1			WP_020835695.1						WP_347952472.1
N3.HOG0000872	OG0000602	n0										WP_404913758.1							WP_404924633.1					WP_041361769.1	WP_044272715.1				WP_146379597.1								WP_160607664.1									WP_347952206.1
N3.HOG0000873	OG0000603	n1																																		WP_135618745.1	WP_135618745.1			WP_135618745.1						
N3.HOG0000874	OG0000603	n5																						WP_014579683.1	WP_014579683.1										WP_014579683.1											
N3.HOG0000875	OG0000603	n6									WP_011206361.1	WP_011206361.1						WP_011206361.1	WP_011206361.1																											
N3.HOG0000876	OG0000604	n0									WP_258555242.1	WP_258555242.1												WP_258555242.1	WP_258555242.1				WP_258555422.1					WP_258555915.1		WP_258555824.1				WP_258555422.1						WP_258555242.1
N3.HOG0000877	OG0000605	n0										WP_404913750.1						WP_404923923.1	WP_404923923.1					WP_011290237.1	WP_011290237.1										WP_258555661.1, WP_258555662.1	WP_160585712.1	WP_160585712.1			WP_160584943.1						
N3.HOG0000878	OG0000606	n0																WP_404924165.1	WP_404924165.1					WP_020835692.1	WP_020835692.1				WP_014579783.1					WP_160615965.1	WP_160590079.1	WP_160585286.1				WP_160585286.1						WP_347952466.1
N3.HOG0000879	OG0000607	n0									WP_158209054.1	WP_158209054.1						WP_158209054.1						WP_158209054.1	WP_158209054.1				WP_158209054.1					WP_158209054.1	WP_158209054.1	WP_158209054.1	WP_158209054.1			WP_158209054.1						
N3.HOG0000880	OG0000608	n0									WP_020835697.1	WP_020835697.1												WP_020835697.1	WP_187145663.1				WP_146379617.1					WP_160585754.1	WP_020835697.1	WP_160585754.1	WP_020835697.1			WP_146379617.1						WP_020835697.1
N3.HOG0000881	OG0000609	n0									WP_220190677.1	WP_220190677.1						WP_157696717.1	WP_157696717.1					WP_158520147.1	WP_187145664.1				WP_158520147.1								WP_158520147.1									WP_220190677.1
N3.HOG0000882	OG0000610	n0									WP_269076320.1	WP_269076320.1						WP_269076320.1	WP_269076320.1					WP_269076320.1	WP_269076320.1										WP_160590370.1, WP_160590537.1, WP_160590549.1	WP_258555812.1										WP_269076320.1
N3.HOG0000883	OG0000611	n0									WP_404912129.1	WP_404912129.1						WP_225973003.1	WP_225973003.1					WP_236607962.1	WP_225973003.1				WP_225973003.1					WP_258555949.1		WP_225973003.1	WP_225973003.1									WP_347952341.1
N3.HOG0000884	OG0000612	n0									WP_225973036.1	WP_225973036.1												WP_041361626.1	WP_041361626.1				WP_225973036.1					WP_160615945.1						WP_280996633.1						WP_347952459.1
N3.HOG0000885	OG0000613	n0									WP_225972966.1	WP_225972966.1												WP_225972966.1	WP_044272456.1				WP_225972966.1					WP_258555653.1	WP_258555653.1		WP_258555572.1									WP_258556644.1
N3.HOG0000886	OG0000614	n0									WP_404912236.1	WP_404913716.1						WP_020835740.1	WP_020835740.1					WP_020835740.1										WP_094521688.1	WP_094521688.1	WP_094521688.1	WP_094521688.1			WP_280996807.1						
N3.HOG0000887	OG0000615	n0																							WP_044272557.1				WP_146379679.1					WP_160615685.1		WP_044272557.1										
N3.HOG0000888	OG0000616	n0									WP_011206358.1	WP_011206358.1						WP_011206358.1	WP_011206358.1																	WP_011206358.1				WP_011206358.1						
N3.HOG0000889	OG0000617	n0									WP_404912373.1	WP_404912373.1						WP_371863322.1	WP_371863322.1															WP_334199373.1	WP_308507007.1	WP_308507007.1	WP_308704682.1			WP_308506992.1						
N3.HOG0000890	OG0000618	n0																							WP_044272647.1				WP_146379738.1					WP_258555960.1	WP_258555699.1	WP_258555699.1										WP_258555699.1
N3.HOG0000891	OG0000619	n0																WP_404924166.1	WP_404924166.1															WP_160585816.1		WP_160585816.1				WP_160585284.1						
N3.HOG0000892	OG0000620	n0																						WP_143826160.1	WP_143826160.1																					
N3.HOG0000893	OG0000621	n0																WP_258555395.1	WP_258555395.1																	WP_258555395.1				WP_220190676.1						
N3.HOG0000894	OG0000622	n0									WP_225973020.1	WP_225973020.1						WP_404923945.1	WP_404923945.1										WP_225973020.1					WP_225973020.1		WP_225973020.1	WP_225973020.1			WP_280996499.1						WP_225973020.1
N3.HOG0000895	OG0000623	n5																																												WP_347952449.1
N3.HOG0000896	OG0000623	n7									WP_275087581.1	WP_275087581.1																	WP_275087579.1, WP_275087581.1																	
N3.HOG0000897	OG0000623	n9									WP_404911827.1	WP_404911827.1																	WP_158632001.1																	
N3.HOG0000898	OG0000624	n0									WP_044284705.1	WP_044284705.1						WP_041361696.1	WP_041361696.1																	WP_160585641.1	WP_041361696.1									
N3.HOG0000899	OG0000625	n0																						WP_308704619.1	WP_308704619.1				WP_236607974.1					WP_308507051.1		WP_308507017.1				WP_334199375.1						WP_308507017.1
N3.HOG0000900	OG0000626	n0																						WP_179221224.1	WP_179221224.1				WP_179221224.1					WP_179221224.1	WP_179221224.1					WP_179221224.1						
N3.HOG0000901	OG0000628	n0																						WP_041361554.1	WP_041361554.1										WP_014579677.1											
N3.HOG0000902	OG0000629	n0																						WP_187145657.1	WP_187145657.1										WP_044277979.1											
N3.HOG0000903	OG0000630	n0																						WP_041361551.1	WP_041361551.1										WP_014579675.1											
N3.HOG0000904	OG0000631	n0																						WP_020835551.1	WP_020835551.1										WP_014579676.1											
N3.HOG0000905	OG0000632	n0																WP_371807679.1	WP_371807679.1																	WP_371807679.1										
N3.HOG0000906	OG0000633	n0																						WP_041361634.1	WP_041361634.1				WP_041361634.1							WP_258555861.1										WP_347952468.1
N3.HOG0000907	OG0000642	n0																																		WP_160584953.1	WP_160584953.1			WP_160584953.1						
N3.HOG0000908	OG0000644	n0									WP_404911987.1	WP_404911987.1							WP_404924599.1																											
N3.HOG0000909	OG0000647	n0																																						WP_258555866.1						
N3.HOG0000910	OG0000648	n0									WP_404911919.1							WP_404923978.1	WP_404923978.1																											
N3.HOG0000911	OG0000649	n0									WP_404912330.1	WP_404912330.1																																		WP_347952421.1
N3.HOG0000912	OG0000650	n0										WP_404913668.1						WP_404924023.1	WP_404924023.1																											
N3.HOG0000913	OG0000651	n0																WP_404923936.1, WP_404923939.1	WP_404923936.1																											
N3.HOG0000914	OG0000653	n0																																WP_308507033.1	WP_308704705.1											
N3.HOG0000915	OG0000654	n0																																	WP_258555647.1					WP_280996469.1						
N3.HOG0000916	OG0000656	n0									WP_404911840.1	WP_404911840.1							WP_404924225.1																											
N3.HOG0000917	OG0000657	n0									WP_404911878.1	WP_404913640.1							WP_404924583.1																											
N3.HOG0000918	OG0000658	n0									WP_404911932.1	WP_404911932.1						WP_404923986.1																												
N3.HOG0000919	OG0000659	n0									WP_404912058.1							WP_404924038.1																												
N3.HOG0000920	OG0000660	n0																WP_404923937.1	WP_404923937.1																											
N3.HOG0000921	OG0000661	n0																WP_404923941.1	WP_404923941.1																											
