Orthogroup	Species	MHP_1257_genes	Orthologs
OG0000472	MHP_MHP694_genes	ABKJ22_RS03205	DR099_RS02535
OG0000472	MFC_ATCC27716_genes	ABKJ22_RS03205	MFC_RS01680
OG0000472	MFC_Ms42_genes	ABKJ22_RS03205	MYF_RS03535
OG0000472	MFC_MF33_genes	ABKJ22_RS03205	DR085_RS02645
OG0000472	MFC_MF11_genes	ABKJ22_RS03205	DR093_RS01435
OG0000472	MFC_MF29_genes	ABKJ22_RS03205	DR095_RS02665
OG0000472	MFC_MF30_genes	ABKJ22_RS03205	DR084_RS02670
OG0000472	MFC_MF18_genes	ABKJ22_RS03205	DR082_RS02585
OG0000472	MFC_MF22_genes	ABKJ22_RS03205	DR094_RS01405
OG0000472	MHP_MHP653_genes	ABKJ22_RS03205	DR096_RS03190
OG0000472	MHP_MHP682_genes	ABKJ22_RS03205	DR097_RS02945
OG0000472	MHP_MHP699_genes	ABKJ22_RS03205	DR100_RS03260
OG0000472	MHP_MHP679_genes	ABKJ22_RS03205	DR086_RS03165
OG0000472	MHP_ES2L_genes	ABKJ22_RS03205	HZK19_RS03370
OG0000472	MHP_ES2_genes	ABKJ22_RS03205	E5E95_RS03540
OG0000472	MHP_168L_genes	ABKJ22_RS03205	MHP168L_RS03315
OG0000472	MHP_168_genes	ABKJ22_RS03205	MHP168_RS03300
OG0000472	MHP_TB1_genes	ABKJ22_RS03205	B5M19_RS00580
OG0000472	MHP_11_genes	ABKJ22_RS03205	B5C39_RS00510
OG0000472	MHP_232_genes	ABKJ22_RS03205	MHP_RS03250
OG0000472	MHP_NCTC10127_genes	ABKJ22_RS03205	EXC50_RS02165
OG0000472	MHP_UFV01_genes	ABKJ22_RS03205	FEF30_RS00040
OG0000472	MHP_UFV02_genes	ABKJ22_RS03205	FEF31_RS02995
OG0000472	MHP_116_genes	ABKJ22_RS03205	ABJ972_RS03235
OG0000472	MHP_J_genes	ABKJ22_RS03205	MHJ_RS03300
OG0000472	MHP_7422_genes	ABKJ22_RS03205	MHL_RS03325
OG0000472	MHP_7448_genes	ABKJ22_RS03205	MHP7448_RS03360
OG0000472	MHP_LH_genes	ABKJ22_RS03205	KUD10_RS03390
OG0000472	MHP_112B_genes	ABKJ22_RS03205	NBX26_RS03515
OG0000472	MHP_111A_genes	ABKJ22_RS03205	NB623_RS03500
OG0000472	MHP_153B_genes	ABKJ22_RS03205	NB625_RS03485
OG0000472	MHP_154B_genes	ABKJ22_RS03205	NB624_RS03485
OG0000472	MHP_MHP691_genes	ABKJ22_RS03205	DR087_RS02125
OG0000472	MHP_98_genes	ABKJ22_RS03205	GOM18_RS00765
OG0000472	MHP_Ue273_genes	ABKJ22_RS03205	VQY17_RS03320
OG0000472	MHP_F72C_genes	ABKJ22_RS03205	EHI52_RS03340
OG0000472	MHP_131B_genes	ABKJ22_RS03205	NB627_RS03520
OG0000472	MHP_133A_genes	ABKJ22_RS03205	NB626_RS03515
OG0000472	MHP_4284_genes	ABKJ22_RS03205	ABLE99_RS03205
OG0000473	MHP_MHP709_genes	ABKJ22_RS03380	DR088_RS02080
OG0000473	MHP_MHP679_genes	ABKJ22_RS03380	DR086_RS02420
OG0000473	MHP_MHP694_genes	ABKJ22_RS03380	DR099_RS03235
OG0000473	MHP_MHP696_genes	ABKJ22_RS03380	DR090_RS01135
OG0000473	MHP_Ue273_genes	ABKJ22_RS03380	VQY17_RS03500
OG0000473	MHP_116_genes	ABKJ22_RS03380	ABJ972_RS03400
OG0000473	MHP_MHP650_genes	ABKJ22_RS03380	DR083_RS00525
OG0000473	MHP_168L_genes	ABKJ22_RS03380	MHP168L_RS03485
OG0000473	MHP_168_genes	ABKJ22_RS03380	MHP168_RS03465
OG0000473	MHP_98_genes	ABKJ22_RS03380	GOM18_RS00460
OG0000473	MHP_J_genes	ABKJ22_RS03380	MHJ_RS03465
OG0000473	MHP_TB1_genes	ABKJ22_RS03380	B5M19_RS00410
OG0000473	MHP_KM014_genes	ABKJ22_RS03380	CIB43_RS00580
OG0000473	MHP_UFV01_genes	ABKJ22_RS03380	FEF30_RS00215
OG0000473	MHP_UFV02_genes	ABKJ22_RS03380	FEF31_RS03170
OG0000473	MFC_ATCC27716_genes	ABKJ22_RS03380	MFC_RS02715
OG0000473	MFC_MF11_genes	ABKJ22_RS03380	DR093_RS01270
OG0000473	MFC_MF18_genes	ABKJ22_RS03380	DR082_RS02350
OG0000473	MFC_MF22_genes	ABKJ22_RS03380	DR094_RS01240
OG0000473	MFC_MF29_genes	ABKJ22_RS03380	DR095_RS02510
OG0000473	MFC_MF30_genes	ABKJ22_RS03380	DR084_RS02455
OG0000473	MFC_MF33_genes	ABKJ22_RS03380	DR085_RS02495
OG0000473	MFC_Ms42_genes	ABKJ22_RS03380	MYF_RS02960
OG0000473	MHP_11_genes	ABKJ22_RS03380	B5C39_RS00685
OG0000473	MHP_232_genes	ABKJ22_RS03380	MHP_RS03415
OG0000473	MHP_ES2_genes	ABKJ22_RS03380	E5E95_RS03715
OG0000473	MHP_LH_genes	ABKJ22_RS03380	KUD10_RS03565
OG0000473	MHP_NCTC10127_genes	ABKJ22_RS03380	EXC50_RS02340
OG0000473	MHP_111A_genes	ABKJ22_RS03380	NB623_RS03690
OG0000473	MHP_112B_genes	ABKJ22_RS03380	NBX26_RS03695
OG0000473	MHP_133A_genes	ABKJ22_RS03380	NB626_RS03705
OG0000473	MHP_153B_genes	ABKJ22_RS03380	NB625_RS03645
OG0000473	MHP_154B_genes	ABKJ22_RS03380	NB624_RS03640
OG0000473	MHP_7422_genes	ABKJ22_RS03380	MHL_RS03495
OG0000473	MHP_F72C_genes	ABKJ22_RS03380	EHI52_RS03495
OG0000473	MHP_ES2L_genes	ABKJ22_RS03380	HZK19_RS03545
OG0000473	MHP_MHP699_genes	ABKJ22_RS03380	DR100_RS01305
OG0000473	MHP_4284_genes	ABKJ22_RS03380	ABLE99_RS03360
OG0000473	MHP_7448_genes	ABKJ22_RS03380	MHP7448_RS03530
OG0000473	MHP_MHP653_genes	ABKJ22_RS03380	DR096_RS01010
OG0000473	MHP_MHP682_genes	ABKJ22_RS03380	DR097_RS00580
OG0000473	MHP_MHP691_genes	ABKJ22_RS03380	DR087_RS00725
OG0000474	MHP_MHP709_genes	ABKJ22_RS03385	DR088_RS02085
OG0000474	MHP_MHP696_genes	ABKJ22_RS03385	DR090_RS01140
OG0000474	MFC_ATCC27716_genes	ABKJ22_RS03385	MFC_RS02710
OG0000474	MFC_MF11_genes	ABKJ22_RS03385	DR093_RS01265
OG0000474	MFC_MF18_genes	ABKJ22_RS03385	DR082_RS02355
OG0000474	MFC_MF22_genes	ABKJ22_RS03385	DR094_RS01235
OG0000474	MFC_MF30_genes	ABKJ22_RS03385	DR084_RS02460
OG0000474	MFC_MF33_genes	ABKJ22_RS03385	DR085_RS02490
OG0000474	MFC_Ms42_genes	ABKJ22_RS03385	MYF_RS02965
OG0000474	MFC_MF29_genes	ABKJ22_RS03385	DR095_RS02505
OG0000474	MHP_TB1_genes	ABKJ22_RS03385	B5M19_RS00405
OG0000474	MHP_168_genes	ABKJ22_RS03385	MHP168_RS03470
OG0000474	MHP_98_genes	ABKJ22_RS03385	GOM18_RS00465
OG0000474	MHP_ES2L_genes	ABKJ22_RS03385	HZK19_RS03550
OG0000474	MHP_ES2_genes	ABKJ22_RS03385	E5E95_RS03720
OG0000474	MHP_J_genes	ABKJ22_RS03385	MHJ_RS03470
OG0000474	MHP_KM014_genes	ABKJ22_RS03385	CIB43_RS00585
OG0000474	MHP_LH_genes	ABKJ22_RS03385	KUD10_RS03570
OG0000474	MHP_MHP650_genes	ABKJ22_RS03385	DR083_RS00530
OG0000474	MHP_MHP694_genes	ABKJ22_RS03385	DR099_RS03230
OG0000474	MHP_UFV01_genes	ABKJ22_RS03385	FEF30_RS00220
OG0000474	MHP_UFV02_genes	ABKJ22_RS03385	FEF31_RS03175
OG0000474	MHP_116_genes	ABKJ22_RS03385	ABJ972_RS03405
OG0000474	MHP_11_genes	ABKJ22_RS03385	B5C39_RS00690
OG0000474	MHP_232_genes	ABKJ22_RS03385	MHP_RS03420
OG0000474	MHP_NCTC10127_genes	ABKJ22_RS03385	EXC50_RS02345
OG0000474	MHP_7448_genes	ABKJ22_RS03385	MHP7448_RS03535
OG0000474	MHP_MHP699_genes	ABKJ22_RS03385	DR100_RS01300
OG0000474	MHP_MHP653_genes	ABKJ22_RS03385	DR096_RS01015
OG0000474	MHP_MHP682_genes	ABKJ22_RS03385	DR097_RS00575
OG0000474	MHP_MHP691_genes	ABKJ22_RS03385	DR087_RS00730
OG0000474	MHP_111A_genes	ABKJ22_RS03385	NB623_RS03695
OG0000474	MHP_112B_genes	ABKJ22_RS03385	NBX26_RS03700
OG0000474	MHP_153B_genes	ABKJ22_RS03385	NB625_RS03650
OG0000474	MHP_154B_genes	ABKJ22_RS03385	NB624_RS03645
OG0000474	MHP_7422_genes	ABKJ22_RS03385	MHL_RS03500
OG0000474	MHP_F72C_genes	ABKJ22_RS03385	EHI52_RS03500
OG0000474	MHP_MHP679_genes	ABKJ22_RS03385	DR086_RS02425
OG0000474	MHP_Ue273_genes	ABKJ22_RS03385	VQY17_RS03505
OG0000474	MHP_131B_genes	ABKJ22_RS03385	NB627_RS03705
OG0000474	MHP_133A_genes	ABKJ22_RS03385	NB626_RS03710
OG0000474	MHP_4284_genes	ABKJ22_RS03385	ABLE99_RS03365
OG0000475	MHP_MHP709_genes	ABKJ22_RS03390	DR088_RS02090
OG0000475	MHP_MHP696_genes	ABKJ22_RS03390	DR090_RS01145
OG0000475	MHP_MHP653_genes	ABKJ22_RS03390	DR096_RS01020
OG0000475	MHP_MHP679_genes	ABKJ22_RS03390	DR086_RS02430
OG0000475	MHP_11_genes	ABKJ22_RS03390	B5C39_RS00695
OG0000475	MHP_232_genes	ABKJ22_RS03390	MHP_RS03425
OG0000475	MHP_NCTC10127_genes	ABKJ22_RS03390	EXC50_RS02350
OG0000475	MHP_ES2L_genes	ABKJ22_RS03390	HZK19_RS03555
OG0000475	MHP_ES2_genes	ABKJ22_RS03390	E5E95_RS03725
OG0000475	MHP_MHP682_genes	ABKJ22_RS03390	DR097_RS00570
OG0000475	MHP_Ue273_genes	ABKJ22_RS03390	VQY17_RS03510
OG0000475	MHP_MHP694_genes	ABKJ22_RS03390	DR099_RS03225
OG0000475	MHP_F72C_genes	ABKJ22_RS03390	EHI52_RS03505
OG0000475	MHP_98_genes	ABKJ22_RS03390	GOM18_RS00470
OG0000475	MHP_KM014_genes	ABKJ22_RS03390	CIB43_RS00595
OG0000475	MHP_168L_genes	ABKJ22_RS03390	MHP168L_RS03490
OG0000475	MHP_TB1_genes	ABKJ22_RS03390	B5M19_RS00400
OG0000475	MHP_UFV01_genes	ABKJ22_RS03390	FEF30_RS00225
OG0000475	MHP_UFV02_genes	ABKJ22_RS03390	FEF31_RS03180
OG0000475	MHP_168_genes	ABKJ22_RS03390	MHP168_RS03475
OG0000475	MHP_153B_genes	ABKJ22_RS03390	NB625_RS03655
OG0000475	MHP_154B_genes	ABKJ22_RS03390	NB624_RS03650
OG0000475	MHP_J_genes	ABKJ22_RS03390	MHJ_RS03475
OG0000475	MHP_LH_genes	ABKJ22_RS03390	KUD10_RS03575
OG0000475	MHP_116_genes	ABKJ22_RS03390	ABJ972_RS03410
OG0000475	MFC_ATCC27716_genes	ABKJ22_RS03390	MFC_RS02705
OG0000475	MFC_Ms42_genes	ABKJ22_RS03390	MYF_RS02970
OG0000475	MFC_MF11_genes	ABKJ22_RS03390	DR093_RS01260
OG0000475	MFC_MF18_genes	ABKJ22_RS03390	DR082_RS02360
OG0000475	MFC_MF22_genes	ABKJ22_RS03390	DR094_RS01230
OG0000475	MFC_MF29_genes	ABKJ22_RS03390	DR095_RS02500
OG0000475	MFC_MF30_genes	ABKJ22_RS03390	DR084_RS02465
OG0000475	MFC_MF33_genes	ABKJ22_RS03390	DR085_RS02485
OG0000475	MHP_7448_genes	ABKJ22_RS03390	MHP7448_RS03540
OG0000475	MHP_111A_genes	ABKJ22_RS03390	NB623_RS03700
OG0000475	MHP_112B_genes	ABKJ22_RS03390	NBX26_RS03705
OG0000475	MHP_7422_genes	ABKJ22_RS03390	MHL_RS03505
OG0000475	MHP_MHP691_genes	ABKJ22_RS03390	DR087_RS00735
OG0000475	MHP_131B_genes	ABKJ22_RS03390	NB627_RS03710
OG0000475	MHP_133A_genes	ABKJ22_RS03390	NB626_RS03715
OG0000475	MHP_4284_genes	ABKJ22_RS03390	ABLE99_RS03370
OG0000475	MHP_MHP699_genes	ABKJ22_RS03390	DR100_RS01295
OG0000476	MHP_MHP709_genes	ABKJ22_RS01570	DR088_RS02590
OG0000476	MHP_111A_genes	ABKJ22_RS01570	NB623_RS01675
OG0000476	MHP_112B_genes	ABKJ22_RS01570	NBX26_RS01685
OG0000476	MHP_11_genes	ABKJ22_RS01570	B5C39_RS01345
OG0000476	MHP_131B_genes	ABKJ22_RS01570	NB627_RS01685
OG0000476	MHP_133A_genes	ABKJ22_RS01570	NB626_RS01675
OG0000476	MHP_232_genes	ABKJ22_RS01570	MHP_RS00450
OG0000476	MHP_7422_genes	ABKJ22_RS01570	MHL_RS01635
OG0000476	MHP_7448_genes	ABKJ22_RS01570	MHP7448_RS01570
OG0000476	MHP_F72C_genes	ABKJ22_RS01570	EHI52_RS01615
OG0000476	MHP_LH_genes	ABKJ22_RS01570	KUD10_RS01625
OG0000476	MHP_MHP650_genes	ABKJ22_RS01570	DR083_RS03485
OG0000476	MHP_MHP653_genes	ABKJ22_RS01570	DR096_RS01335
OG0000476	MHP_MHP679_genes	ABKJ22_RS01570	DR086_RS01775
OG0000476	MHP_MHP682_genes	ABKJ22_RS01570	DR097_RS02900
OG0000476	MHP_MHP691_genes	ABKJ22_RS01570	DR087_RS03410
OG0000476	MHP_MHP696_genes	ABKJ22_RS01570	DR090_RS03205
OG0000476	MHP_NCTC10127_genes	ABKJ22_RS01570	EXC50_RS02535
OG0000476	MHP_UFV01_genes	ABKJ22_RS01570	FEF30_RS01870
OG0000476	MHP_UFV02_genes	ABKJ22_RS01570	FEF31_RS01215
OG0000476	MHP_153B_genes	ABKJ22_RS01570	NB625_RS01565
OG0000476	MHP_154B_genes	ABKJ22_RS01570	NB624_RS01550
OG0000476	MHP_98_genes	ABKJ22_RS01570	GOM18_RS02580
OG0000476	MHP_J_genes	ABKJ22_RS01570	MHJ_RS01525
OG0000476	MFC_ATCC27716_genes	ABKJ22_RS01570	MFC_RS00345
OG0000476	MFC_MF11_genes	ABKJ22_RS01570	DR093_RS01220
OG0000476	MFC_MF18_genes	ABKJ22_RS01570	DR082_RS02400
OG0000476	MFC_MF22_genes	ABKJ22_RS01570	DR094_RS01195
OG0000476	MFC_MF29_genes	ABKJ22_RS01570	DR095_RS01220
OG0000476	MFC_MF30_genes	ABKJ22_RS01570	DR084_RS02500
OG0000476	MFC_MF33_genes	ABKJ22_RS01570	DR085_RS02450
OG0000476	MFC_Ms42_genes	ABKJ22_RS01570	MYF_RS03040
OG0000476	MHP_ES2_genes	ABKJ22_RS01570	E5E95_RS01570
OG0000476	MHP_MHP694_genes	ABKJ22_RS01570	DR099_RS01390
OG0000476	MHP_ES2L_genes	ABKJ22_RS01570	HZK19_RS01520
OG0000476	MHP_MHP699_genes	ABKJ22_RS01570	DR100_RS02440
OG0000476	MHP_Ue273_genes	ABKJ22_RS01570	VQY17_RS01575
OG0000476	MHP_116_genes	ABKJ22_RS01570	ABJ972_RS01540
OG0000476	MHP_168L_genes	ABKJ22_RS01570	MHP168L_RS01645
OG0000476	MHP_168_genes	ABKJ22_RS01570	MHP168_RS01640
OG0000476	MHP_4284_genes	ABKJ22_RS01570	ABLE99_RS01520
OG0000476	MHP_TB1_genes	ABKJ22_RS01570	B5M19_RS03280
OG0000477	MHP_MHP709_genes	ABKJ22_RS02565	DR088_RS00045
OG0000477	MHP_MHP694_genes	ABKJ22_RS02565	DR099_RS00170
OG0000477	MHP_MHP696_genes	ABKJ22_RS02565	DR090_RS01400
OG0000477	MHP_MHP691_genes	ABKJ22_RS02565	DR087_RS01310
OG0000477	MHP_7422_genes	ABKJ22_RS02565	MHL_RS02675
OG0000477	MHP_7448_genes	ABKJ22_RS02565	MHP7448_RS02640
OG0000477	MHP_MHP682_genes	ABKJ22_RS02565	DR097_RS03795
OG0000477	MHP_Ue273_genes	ABKJ22_RS02565	VQY17_RS02610
OG0000477	MHP_111A_genes	ABKJ22_RS02565	NB623_RS02785
OG0000477	MHP_112B_genes	ABKJ22_RS02565	NBX26_RS02780
OG0000477	MHP_11_genes	ABKJ22_RS02565	B5C39_RS02895
OG0000477	MHP_232_genes	ABKJ22_RS02565	MHP_RS02485
OG0000477	MHP_ES2L_genes	ABKJ22_RS02565	HZK19_RS02585
OG0000477	MHP_J_genes	ABKJ22_RS02565	MHJ_RS02580
OG0000477	MHP_LH_genes	ABKJ22_RS02565	KUD10_RS02705
OG0000477	MHP_NCTC10127_genes	ABKJ22_RS02565	EXC50_RS01465
OG0000477	MHP_MHP699_genes	ABKJ22_RS02565	DR100_RS01850
OG0000477	MHP_131B_genes	ABKJ22_RS02565	NB627_RS02810
OG0000477	MHP_133A_genes	ABKJ22_RS02565	NB626_RS02805
OG0000477	MHP_153B_genes	ABKJ22_RS02565	NB625_RS02775
OG0000477	MHP_154B_genes	ABKJ22_RS02565	NB624_RS02785
OG0000477	MHP_ES2_genes	ABKJ22_RS02565	E5E95_RS02820
OG0000477	MHP_F72C_genes	ABKJ22_RS02565	EHI52_RS02615
OG0000477	MFC_ATCC27716_genes	ABKJ22_RS02565	MFC_RS03055
OG0000477	MFC_MF11_genes	ABKJ22_RS02565	DR093_RS00980
OG0000477	MFC_MF18_genes	ABKJ22_RS02565	DR082_RS00975
OG0000477	MFC_MF22_genes	ABKJ22_RS02565	DR094_RS00190
OG0000477	MFC_MF29_genes	ABKJ22_RS02565	DR095_RS00465
OG0000477	MFC_MF30_genes	ABKJ22_RS02565	DR084_RS00775
OG0000477	MFC_MF33_genes	ABKJ22_RS02565	DR085_RS00800
OG0000477	MFC_Ms42_genes	ABKJ22_RS02565	MYF_RS00930
OG0000477	MHP_168L_genes	ABKJ22_RS02565	MHP168L_RS02650
OG0000477	MHP_168_genes	ABKJ22_RS02565	MHP168_RS02625
OG0000477	MHP_TB1_genes	ABKJ22_RS02565	B5M19_RS00950
OG0000477	MHP_MHP650_genes	ABKJ22_RS02565	DR083_RS01905
OG0000477	MHP_MHP653_genes	ABKJ22_RS02565	DR096_RS02475
OG0000477	MHP_MHP679_genes	ABKJ22_RS02565	DR086_RS00890
OG0000477	MHP_98_genes	ABKJ22_RS02565	GOM18_RS02065
OG0000477	MHP_UFV01_genes	ABKJ22_RS02565	FEF30_RS02995
OG0000477	MHP_UFV02_genes	ABKJ22_RS02565	FEF31_RS02360
OG0000477	MHP_116_genes	ABKJ22_RS02565	ABJ972_RS02555
OG0000477	MHP_4284_genes	ABKJ22_RS02565	ABLE99_RS02515
OG0000478	MHP_MHP709_genes	ABKJ22_RS03325	DR088_RS02175
OG0000478	MHP_116_genes	ABKJ22_RS03325	ABJ972_RS03345
OG0000478	MHP_4284_genes	ABKJ22_RS03325	ABLE99_RS03305
OG0000478	MHP_98_genes	ABKJ22_RS03325	GOM18_RS00405
OG0000478	MHP_F72C_genes	ABKJ22_RS03325	EHI52_RS03440
OG0000478	MHP_MHP682_genes	ABKJ22_RS03325	DR097_RS00635
OG0000478	MHP_MHP691_genes	ABKJ22_RS03325	DR087_RS00670
OG0000478	MHP_MHP696_genes	ABKJ22_RS03325	DR090_RS02320
OG0000478	MHP_MHP653_genes	ABKJ22_RS03325	DR096_RS00955
OG0000478	MHP_MHP679_genes	ABKJ22_RS03325	DR086_RS01465
OG0000478	MHP_Ue273_genes	ABKJ22_RS03325	VQY17_RS03445
OG0000478	MHP_7448_genes	ABKJ22_RS03325	MHP7448_RS03475
OG0000478	MHP_ES2_genes	ABKJ22_RS03325	E5E95_RS03660
OG0000478	MHP_11_genes	ABKJ22_RS03325	B5C39_RS00630
OG0000478	MHP_232_genes	ABKJ22_RS03325	MHP_RS03360
OG0000478	MHP_NCTC10127_genes	ABKJ22_RS03325	EXC50_RS02285
OG0000478	MFC_MF11_genes	ABKJ22_RS03325	DR093_RS01325
OG0000478	MFC_MF30_genes	ABKJ22_RS03325	DR084_RS02570
OG0000478	MFC_ATCC27716_genes	ABKJ22_RS03325	MFC_RS02770
OG0000478	MFC_Ms42_genes	ABKJ22_RS03325	MYF_RS02905
OG0000478	MFC_MF18_genes	ABKJ22_RS03325	DR082_RS02475
OG0000478	MFC_MF22_genes	ABKJ22_RS03325	DR094_RS01295
OG0000478	MFC_MF29_genes	ABKJ22_RS03325	DR095_RS02565
OG0000478	MFC_MF33_genes	ABKJ22_RS03325	DR085_RS02545
OG0000478	MHP_111A_genes	ABKJ22_RS03325	NB623_RS03630
OG0000478	MHP_112B_genes	ABKJ22_RS03325	NBX26_RS03640
OG0000478	MHP_153B_genes	ABKJ22_RS03325	NB625_RS03590
OG0000478	MHP_154B_genes	ABKJ22_RS03325	NB624_RS03585
OG0000478	MHP_168L_genes	ABKJ22_RS03325	MHP168L_RS03425
OG0000478	MHP_168_genes	ABKJ22_RS03325	MHP168_RS03410
OG0000478	MHP_7422_genes	ABKJ22_RS03325	MHL_RS03440
OG0000478	MHP_ES2L_genes	ABKJ22_RS03325	HZK19_RS03490
OG0000478	MHP_J_genes	ABKJ22_RS03325	MHJ_RS03410
OG0000478	MHP_MHP650_genes	ABKJ22_RS03325	DR083_RS00470
OG0000478	MHP_MHP699_genes	ABKJ22_RS03325	DR100_RS01360
OG0000478	MHP_TB1_genes	ABKJ22_RS03325	B5M19_RS00465
OG0000478	MHP_MHP694_genes	ABKJ22_RS03325	DR099_RS02280
OG0000478	MHP_UFV01_genes	ABKJ22_RS03325	FEF30_RS00160
OG0000478	MHP_UFV02_genes	ABKJ22_RS03325	FEF31_RS03115
OG0000478	MHP_131B_genes	ABKJ22_RS03325	NB627_RS03645
OG0000478	MHP_133A_genes	ABKJ22_RS03325	NB626_RS03650
OG0000478	MHP_LH_genes	ABKJ22_RS03325	KUD10_RS03510
OG0000479	MHP_MHP709_genes	ABKJ22_RS01345	DR088_RS02605
OG0000479	MHP_MHP696_genes	ABKJ22_RS01345	DR090_RS02450
OG0000479	MHP_J_genes	ABKJ22_RS01345	MHJ_RS01300
OG0000479	MHP_MHP691_genes	ABKJ22_RS01345	DR087_RS01200
OG0000479	MHP_ES2_genes	ABKJ22_RS01345	E5E95_RS01345
OG0000479	MHP_98_genes	ABKJ22_RS01345	GOM18_RS02825
OG0000479	MHP_MHP694_genes	ABKJ22_RS01345	DR099_RS00935
OG0000479	MHP_MHP682_genes	ABKJ22_RS01345	DR097_RS01700
OG0000479	MHP_11_genes	ABKJ22_RS01345	B5C39_RS01570
OG0000479	MHP_232_genes	ABKJ22_RS01345	MHP_RS00675
OG0000479	MHP_NCTC10127_genes	ABKJ22_RS01345	EXC50_RS02760
OG0000479	MHP_MHP650_genes	ABKJ22_RS01345	DR083_RS01155
OG0000479	MHP_LH_genes	ABKJ22_RS01345	KUD10_RS01400
OG0000479	MHP_UFV01_genes	ABKJ22_RS01345	FEF30_RS01640
OG0000479	MHP_UFV02_genes	ABKJ22_RS01345	FEF31_RS00985
OG0000479	MHP_116_genes	ABKJ22_RS01345	ABJ972_RS01315
OG0000479	MFC_MF11_genes	ABKJ22_RS01345	DR093_RS01995
OG0000479	MFC_MF18_genes	ABKJ22_RS01345	DR082_RS02010
OG0000479	MFC_MF22_genes	ABKJ22_RS01345	DR094_RS02180
OG0000479	MFC_MF30_genes	ABKJ22_RS01345	DR084_RS01920
OG0000479	MFC_MF29_genes	ABKJ22_RS01345	DR095_RS01415
OG0000479	MFC_ATCC27716_genes	ABKJ22_RS01345	MFC_RS00545
OG0000479	MFC_Ms42_genes	ABKJ22_RS01345	MYF_RS01680
OG0000479	MFC_MF33_genes	ABKJ22_RS01345	DR085_RS01790
OG0000479	MHP_131B_genes	ABKJ22_RS01345	NB627_RS01450
OG0000479	MHP_133A_genes	ABKJ22_RS01345	NB626_RS01445
OG0000479	MHP_168L_genes	ABKJ22_RS01345	MHP168L_RS01420
OG0000479	MHP_168_genes	ABKJ22_RS01345	MHP168_RS01415
OG0000479	MHP_TB1_genes	ABKJ22_RS01345	B5M19_RS04145
OG0000479	MHP_ES2L_genes	ABKJ22_RS01345	HZK19_RS01295
OG0000479	MHP_F72C_genes	ABKJ22_RS01345	EHI52_RS01390
OG0000479	MHP_Ue273_genes	ABKJ22_RS01345	VQY17_RS01345
OG0000479	MHP_MHP679_genes	ABKJ22_RS01345	DR086_RS02005
OG0000479	MHP_111A_genes	ABKJ22_RS01345	NB623_RS01445
OG0000479	MHP_112B_genes	ABKJ22_RS01345	NBX26_RS01450
OG0000479	MHP_153B_genes	ABKJ22_RS01345	NB625_RS01330
OG0000479	MHP_154B_genes	ABKJ22_RS01345	NB624_RS01320
OG0000479	MHP_7448_genes	ABKJ22_RS01345	MHP7448_RS01345
OG0000479	MHP_MHP699_genes	ABKJ22_RS01345	DR100_RS00250
OG0000479	MHP_4284_genes	ABKJ22_RS01345	ABLE99_RS01295
OG0000479	MHP_7422_genes	ABKJ22_RS01345	MHL_RS01410
OG0000479	MHP_MHP653_genes	ABKJ22_RS01345	DR096_RS01635
OG0000480	MHP_MHP709_genes	ABKJ22_RS02005	DR088_RS03655
OG0000480	MHP_111A_genes	ABKJ22_RS02005	NB623_RS02065
OG0000480	MHP_112B_genes	ABKJ22_RS02005	NBX26_RS02070
OG0000480	MHP_116_genes	ABKJ22_RS02005	ABJ972_RS01995
OG0000480	MHP_11_genes	ABKJ22_RS02005	B5C39_RS03725
OG0000480	MHP_131B_genes	ABKJ22_RS02005	NB627_RS02170
OG0000480	MHP_133A_genes	ABKJ22_RS02005	NB626_RS02165
OG0000480	MHP_153B_genes	ABKJ22_RS02005	NB625_RS02030
OG0000480	MHP_154B_genes	ABKJ22_RS02005	NB624_RS02035
OG0000480	MHP_168L_genes	ABKJ22_RS02005	MHP168L_RS03885
OG0000480	MHP_168_genes	ABKJ22_RS02005	MHP168_RS03890
OG0000480	MHP_232_genes	ABKJ22_RS02005	MHP_RS03795
OG0000480	MHP_4284_genes	ABKJ22_RS02005	ABLE99_RS01945
OG0000480	MHP_7422_genes	ABKJ22_RS02005	MHL_RS03850
OG0000480	MHP_7448_genes	ABKJ22_RS02005	MHP7448_RS03895
OG0000480	MHP_98_genes	ABKJ22_RS02005	GOM18_RS02255
OG0000480	MHP_ES2L_genes	ABKJ22_RS02005	HZK19_RS01995
OG0000480	MHP_ES2_genes	ABKJ22_RS02005	E5E95_RS03865
OG0000480	MHP_F72C_genes	ABKJ22_RS02005	EHI52_RS03665
OG0000480	MHP_J_genes	ABKJ22_RS02005	MHJ_RS03770
OG0000480	MHP_LH_genes	ABKJ22_RS02005	KUD10_RS02080
OG0000480	MHP_MHP650_genes	ABKJ22_RS02005	DR083_RS03830
OG0000480	MHP_MHP653_genes	ABKJ22_RS02005	DR096_RS03790
OG0000480	MHP_MHP679_genes	ABKJ22_RS02005	DR086_RS03935
OG0000480	MHP_MHP682_genes	ABKJ22_RS02005	DR097_RS03810
OG0000480	MHP_MHP691_genes	ABKJ22_RS02005	DR087_RS03730
OG0000480	MHP_MHP694_genes	ABKJ22_RS02005	DR099_RS03640
OG0000480	MHP_MHP696_genes	ABKJ22_RS02005	DR090_RS03680
OG0000480	MHP_MHP699_genes	ABKJ22_RS02005	DR100_RS03855
OG0000480	MHP_NCTC10127_genes	ABKJ22_RS02005	EXC50_RS03895
