Orthogroup	Species	MHP_131B_proteins	Orthologs
OG0000585	MHP_F72C_proteins	WP_146379626.1	WP_146379626.1
OG0000586	MHP_MHP709_proteins	WP_404924460.1	WP_044272424.1
OG0000586	MHP_111A_proteins	WP_404924460.1	WP_044272424.1
OG0000586	MHP_112B_proteins	WP_404924460.1	WP_044272424.1
OG0000586	MHP_MHP694_proteins	WP_404924460.1	WP_044272424.1
OG0000586	MHP_MHP696_proteins	WP_404924460.1	WP_044272424.1
OG0000586	MHP_153B_proteins	WP_404924460.1	WP_404924151.1
OG0000586	MHP_154B_proteins	WP_404924460.1	WP_404924151.1
OG0000586	MHP_7422_proteins	WP_404924460.1	WP_020835672.1
OG0000586	MHP_7448_proteins	WP_404924460.1	WP_228366131.1
OG0000586	MHP_98_proteins	WP_404924460.1	WP_228366131.1
OG0000586	MHP_Ue273_proteins	WP_404924460.1	WP_228366131.1
OG0000586	MHP_168L_proteins	WP_404924460.1	WP_228365421.1
OG0000586	MHP_168_proteins	WP_404924460.1	WP_228365421.1
OG0000586	MHP_F72C_proteins	WP_404924460.1	WP_146379577.1
OG0000586	MHP_MHP650_proteins	WP_404924460.1	WP_146379577.1
OG0000586	MHP_MHP699_proteins	WP_404924460.1	WP_160585060.1
OG0000586	MHP_MHP653_proteins	WP_404924460.1	WP_258555937.1
OG0000586	MHP_MHP679_proteins	WP_404924460.1	WP_160590239.1
OG0000586	MHP_MHP682_proteins	WP_404924460.1	WP_160585695.1
OG0000586	MHP_MHP691_proteins	WP_404924460.1	WP_258555590.1
OG0000586	MHP_4284_proteins	WP_404924460.1	WP_406823267.1
OG0000586	MHP_1257_proteins	WP_404924460.1	WP_348572091.1
OG0000586	MHP_LH_proteins	WP_404924460.1	WP_233688733.1
OG0000586	MHP_116_proteins	WP_404924460.1	WP_348602809.1
OG0000586	MHP_UFV01_proteins	WP_404924460.1	WP_243216085.1
OG0000586	MHP_UFV02_proteins	WP_404924460.1	WP_243216085.1
OG0000586	MHP_ES2_proteins	WP_404924460.1	WP_044284628.1
OG0000586	MHP_J_proteins	WP_404924460.1	WP_237697239.1
OG0000586	MHP_11_proteins	WP_404924460.1	WP_238374144.1
OG0000586	MHP_232_proteins	WP_404924460.1	WP_238374144.1
OG0000586	MHP_NCTC10127_proteins	WP_404924460.1	WP_011206156.1
OG0000586	MHP_ES2L_proteins	WP_404924460.1	WP_240536648.1
OG0000586	MHP_133A_proteins	WP_404924460.1	WP_404924460.1
OG0000587	MHP_MHP709_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_111A_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_112B_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_133A_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_7422_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_7448_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_ES2L_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_MHP694_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_MHP696_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_MHP699_proteins	WP_258555257.1	WP_258555257.1
OG0000587	MHP_116_proteins	WP_258555257.1	WP_348602838.1
OG0000587	MHP_1257_proteins	WP_258555257.1	WP_348572143.1
OG0000587	MHP_J_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_LH_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_MHP650_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_UFV01_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_UFV02_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_Ue273_proteins	WP_258555257.1	WP_011284111.1
OG0000587	MHP_153B_proteins	WP_258555257.1	WP_308507028.1
OG0000587	MHP_154B_proteins	WP_258555257.1	WP_308507028.1
OG0000587	MHP_MHP653_proteins	WP_258555257.1	WP_308507028.1
OG0000587	MHP_MHP679_proteins	WP_258555257.1	WP_308507028.1
OG0000587	MHP_F72C_proteins	WP_258555257.1	WP_240536501.1
OG0000587	MHP_MHP682_proteins	WP_258555257.1	WP_240536501.1
OG0000587	MHP_MHP691_proteins	WP_258555257.1	WP_240536501.1
OG0000587	MHP_98_proteins	WP_258555257.1	WP_308705296.1
OG0000587	MHP_ES2_proteins	WP_258555257.1	WP_318026027.1
OG0000587	MHP_4284_proteins	WP_258555257.1	WP_406823285.1
OG0000587	MHP_11_proteins	WP_258555257.1	WP_173670106.1
OG0000587	MHP_232_proteins	WP_258555257.1	WP_173670106.1
OG0000587	MHP_NCTC10127_proteins	WP_258555257.1	WP_173670106.1
OG0000587	MHP_168L_proteins	WP_258555257.1	WP_269076332.1
OG0000587	MHP_168_proteins	WP_258555257.1	WP_269076332.1
OG0000588	MHP_MHP709_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_1257_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_MHP694_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_MHP696_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_UFV01_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_UFV02_proteins	WP_404924457.1	WP_243216079.1
OG0000588	MHP_98_proteins	WP_404924457.1	WP_179696076.1
OG0000588	MHP_153B_proteins	WP_404924457.1	WP_404924147.1
OG0000588	MHP_154B_proteins	WP_404924457.1	WP_404924147.1
OG0000588	MHP_7448_proteins	WP_404924457.1	WP_011290144.1
OG0000588	MHP_MHP650_proteins	WP_404924457.1	WP_308704758.1
OG0000588	MHP_MHP653_proteins	WP_404924457.1	WP_308507038.1
OG0000588	MHP_MHP699_proteins	WP_404924457.1	WP_280996643.1
OG0000588	MHP_Ue273_proteins	WP_404924457.1	WP_347952445.1
OG0000588	MHP_MHP679_proteins	WP_404924457.1	WP_308704703.1
OG0000588	MHP_168L_proteins	WP_404924457.1	WP_014579766.1
OG0000588	MHP_168_proteins	WP_404924457.1	WP_014579766.1
OG0000588	MHP_TB1_proteins	WP_404924457.1	WP_014579766.1
OG0000588	MHP_ES2L_proteins	WP_404924457.1	WP_179221099.1
OG0000588	MHP_ES2_proteins	WP_404924457.1	WP_228729172.1
OG0000588	MHP_111A_proteins	WP_404924457.1	WP_404912371.1
OG0000588	MHP_112B_proteins	WP_404924457.1	WP_404912371.1
OG0000588	MHP_J_proteins	WP_404924457.1	WP_011284071.1
OG0000588	MHP_11_proteins	WP_404924457.1	WP_173670105.1
OG0000588	MHP_232_proteins	WP_404924457.1	WP_173670105.1
OG0000588	MHP_NCTC10127_proteins	WP_404924457.1	WP_173670105.1
OG0000588	MHP_KM014_proteins	WP_404924457.1	WP_094521644.1
OG0000588	MHP_MHP691_proteins	WP_404924457.1	WP_308704681.1
OG0000588	MHP_F72C_proteins	WP_404924457.1	WP_192894289.1
OG0000588	MHP_116_proteins	WP_404924457.1	WP_348602805.1
OG0000588	MHP_LH_proteins	WP_404924457.1	WP_233688730.1
OG0000588	MHP_4284_proteins	WP_404924457.1	WP_406823265.1
OG0000588	MHP_133A_proteins	WP_404924457.1	WP_404924457.1
OG0000589	MHP_MHP709_proteins	WP_002557988.1	WP_220191121.1
OG0000589	MHP_MHP696_proteins	WP_002557988.1	WP_220191121.1
OG0000589	MHP_MHP653_proteins	WP_002557988.1	WP_160615957.1
OG0000589	MHP_F72C_proteins	WP_002557988.1	WP_146379516.1
OG0000589	MHP_153B_proteins	WP_002557988.1	WP_404923935.1
OG0000589	MHP_154B_proteins	WP_002557988.1	WP_404923935.1
OG0000589	MHP_MHP699_proteins	WP_002557988.1	WP_160585313.1
OG0000589	MHP_MHP679_proteins	WP_002557988.1	WP_160590515.1
OG0000589	MHP_116_proteins	WP_002557988.1	WP_348602506.1
OG0000589	MHP_MHP650_proteins	WP_002557988.1	WP_160601265.1
OG0000589	MFC_ATCC27716_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_MF11_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_MF18_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_MF22_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_MF29_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_MF33_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MFC_Ms42_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_111A_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_112B_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_1257_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_133A_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_4284_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_7422_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_ES2L_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_ES2_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_J_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_KM014_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_LH_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_MHP682_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_MHP691_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_UFV01_proteins	WP_002557988.1	WP_002557988.1
OG0000589	MHP_UFV02_proteins	WP_002557988.1	WP_002557988.1
OG0000590	MHP_111A_proteins	WP_404924380.1	WP_404912404.1
OG0000590	MHP_112B_proteins	WP_404924380.1	WP_404912404.1
OG0000590	MHP_153B_proteins	WP_404924380.1	WP_404912404.1
OG0000590	MHP_154B_proteins	WP_404924380.1	WP_404912404.1
OG0000590	MHP_11_proteins	WP_404924380.1	WP_228365397.1
OG0000590	MHP_168L_proteins	WP_404924380.1	WP_228365397.1
OG0000590	MHP_168_proteins	WP_404924380.1	WP_228365397.1
OG0000590	MHP_NCTC10127_proteins	WP_404924380.1	WP_228365397.1
OG0000590	MHP_TB1_proteins	WP_404924380.1	WP_228365397.1
OG0000590	MHP_LH_proteins	WP_404924380.1	WP_233688682.1
OG0000590	MHP_232_proteins	WP_404924380.1	WP_238374140.1
OG0000590	MHP_98_proteins	WP_404924380.1	WP_258556509.1
OG0000590	MHP_ES2L_proteins	WP_404924380.1	WP_179221211.1
OG0000590	MHP_KM014_proteins	WP_404924380.1	WP_094521561.1
OG0000590	MHP_MHP650_proteins	WP_404924380.1	WP_160601159.1
OG0000590	MHP_MHP682_proteins	WP_404924380.1	WP_160585709.1
OG0000590	MHP_MHP691_proteins	WP_404924380.1	WP_160585709.1
OG0000590	MHP_MHP699_proteins	WP_404924380.1	WP_160584949.1
OG0000590	MHP_ES2_proteins	WP_404924380.1	WP_135618753.1, WP_135618908.1
OG0000590	MHP_133A_proteins	WP_404924380.1	WP_404924380.1
OG0000591	MHP_MHP709_proteins	WP_258555396.1	WP_160585604.1
OG0000591	MHP_1257_proteins	WP_258555396.1	WP_160585604.1
OG0000591	MHP_7448_proteins	WP_258555396.1	WP_160585604.1
OG0000591	MHP_MHP682_proteins	WP_258555396.1	WP_160585604.1
OG0000591	MHP_MHP696_proteins	WP_258555396.1	WP_160585604.1
OG0000591	MHP_F72C_proteins	WP_258555396.1	WP_225972965.1
OG0000591	MHP_11_proteins	WP_258555396.1	WP_165255037.1
OG0000591	MHP_232_proteins	WP_258555396.1	WP_165255037.1
OG0000591	MHP_NCTC10127_proteins	WP_258555396.1	WP_165255037.1
OG0000591	MHP_UFV01_proteins	WP_258555396.1	WP_279288020.1
OG0000591	MHP_UFV02_proteins	WP_258555396.1	WP_279288020.1
OG0000591	MHP_168L_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_168_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_ES2L_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_J_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_LH_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_MHP650_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_TB1_proteins	WP_258555396.1	WP_258556645.1
OG0000591	MHP_ES2_proteins	WP_258555396.1	WP_276310469.1
OG0000591	MHP_111A_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_112B_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_133A_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_153B_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_154B_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_4284_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_7422_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_98_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_MHP653_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_MHP679_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_MHP694_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_MHP699_proteins	WP_258555396.1	WP_258555396.1
OG0000591	MHP_Ue273_proteins	WP_258555396.1	WP_258555396.1
OG0000593	MHP_MHP709_proteins	WP_404924339.1	WP_160584886.1
OG0000593	MHP_MHP682_proteins	WP_404924339.1	WP_160584886.1
OG0000593	MHP_MHP696_proteins	WP_404924339.1	WP_160584886.1
OG0000593	MHP_MHP699_proteins	WP_404924339.1	WP_160584886.1
OG0000593	MHP_MHP691_proteins	WP_404924339.1	WP_160607753.1
OG0000593	MHP_111A_proteins	WP_404924339.1	WP_404912088.1
OG0000593	MHP_112B_proteins	WP_404924339.1	WP_404912088.1
OG0000593	MHP_J_proteins	WP_404924339.1	WP_044284733.1
OG0000593	MHP_MHP694_proteins	WP_404924339.1	WP_160606903.1
OG0000593	MHP_UFV01_proteins	WP_404924339.1	WP_243215893.1
OG0000593	MHP_UFV02_proteins	WP_404924339.1	WP_243215893.1
OG0000593	MHP_ES2L_proteins	WP_404924339.1	WP_179221271.1
OG0000593	MHP_ES2_proteins	WP_404924339.1	WP_135619160.1
OG0000593	MHP_168L_proteins	WP_404924339.1	WP_014580028.1
OG0000593	MHP_168_proteins	WP_404924339.1	WP_014580028.1
OG0000593	MHP_TB1_proteins	WP_404924339.1	WP_014580028.1
OG0000593	MHP_LH_proteins	WP_404924339.1	WP_233688572.1
OG0000593	MHP_MHP650_proteins	WP_404924339.1	WP_160600808.1
OG0000593	MHP_98_proteins	WP_404924339.1	WP_179695862.1
OG0000593	MHP_F72C_proteins	WP_404924339.1	WP_146379763.1
OG0000593	MHP_MHP679_proteins	WP_404924339.1	WP_160590362.1
OG0000593	MHP_7422_proteins	WP_404924339.1	WP_020835922.1
OG0000593	MHP_MHP653_proteins	WP_404924339.1	WP_160615640.1
OG0000593	MHP_11_proteins	WP_404924339.1	WP_011206512.1
OG0000593	MHP_232_proteins	WP_404924339.1	WP_011206512.1
OG0000593	MHP_NCTC10127_proteins	WP_404924339.1	WP_011206512.1
OG0000593	MHP_7448_proteins	WP_404924339.1	WP_044272673.1
OG0000593	MHP_116_proteins	WP_404924339.1	WP_348602653.1
OG0000593	MHP_4284_proteins	WP_404924339.1	WP_348602653.1
OG0000593	MHP_1257_proteins	WP_404924339.1	WP_348571885.1
OG0000593	MHP_Ue273_proteins	WP_404924339.1	WP_347952326.1
OG0000593	MHP_133A_proteins	WP_404924339.1	WP_404924339.1
OG0000594	MHP_MHP709_proteins	WP_404924554.1	WP_160587992.1
OG0000594	MHP_MHP696_proteins	WP_404924554.1	WP_160587992.1
OG0000594	MHP_116_proteins	WP_404924554.1	WP_348602766.1
OG0000594	MHP_F72C_proteins	WP_404924554.1	WP_146379780.1
OG0000594	MHP_MHP653_proteins	WP_404924554.1	WP_160615797.1
OG0000594	MHP_153B_proteins	WP_404924554.1	WP_404924189.1
OG0000594	MHP_154B_proteins	WP_404924554.1	WP_404924189.1
OG0000594	MHP_MHP679_proteins	WP_404924554.1	WP_160590379.1
OG0000594	MHP_MHP691_proteins	WP_404924554.1	WP_160608025.1
OG0000594	MHP_Ue273_proteins	WP_404924554.1	WP_347952407.1
OG0000594	MHP_ES2_proteins	WP_404924554.1	WP_135618656.1
OG0000594	MHP_LH_proteins	WP_404924554.1	WP_233688694.1
OG0000594	MHP_7422_proteins	WP_404924554.1	WP_011290090.1
OG0000594	MHP_7448_proteins	WP_404924554.1	WP_011290090.1
OG0000594	MHP_MHP650_proteins	WP_404924554.1	WP_160601089.1
OG0000594	MHP_168L_proteins	WP_404924554.1	WP_011284003.1
OG0000594	MHP_168_proteins	WP_404924554.1	WP_011284003.1
OG0000594	MHP_J_proteins	WP_404924554.1	WP_011284003.1
OG0000594	MHP_TB1_proteins	WP_404924554.1	WP_011284003.1
OG0000594	MHP_MHP682_proteins	WP_404924554.1	WP_160585561.1
OG0000594	MHP_11_proteins	WP_404924554.1	WP_044284777.1
OG0000594	MHP_232_proteins	WP_404924554.1	WP_044284777.1
OG0000594	MHP_NCTC10127_proteins	WP_404924554.1	WP_044284777.1
OG0000594	MHP_ES2L_proteins	WP_404924554.1	WP_160584731.1
OG0000594	MHP_MHP699_proteins	WP_404924554.1	WP_160584731.1
OG0000594	MHP_UFV01_proteins	WP_404924554.1	WP_160584731.1
OG0000594	MHP_UFV02_proteins	WP_404924554.1	WP_160584731.1
OG0000594	MHP_4284_proteins	WP_404924554.1	WP_406823294.1
OG0000594	MHP_KM014_proteins	WP_404924554.1	WP_094521613.1
OG0000594	MHP_1257_proteins	WP_404924554.1	WP_348572135.1
OG0000594	MHP_98_proteins	WP_404924554.1	WP_179696096.1
OG0000594	MHP_MHP694_proteins	WP_404924554.1	WP_160606919.1
OG0000595	MHP_MHP709_proteins	WP_404924292.1	WP_160588352.1
OG0000595	MHP_MHP696_proteins	WP_404924292.1	WP_160588352.1
OG0000595	MHP_7448_proteins	WP_404924292.1	WP_011290355.1
OG0000595	MHP_ES2_proteins	WP_404924292.1	WP_135619047.1
OG0000595	MFC_ATCC27716_proteins	WP_404924292.1	WP_002557700.1
OG0000595	MFC_Ms42_proteins	WP_404924292.1	WP_002557700.1
OG0000595	MFC_MF18_proteins	WP_404924292.1	WP_160593445.1
OG0000595	MFC_MF29_proteins	WP_404924292.1	WP_160580930.1
OG0000595	MHP_J_proteins	WP_404924292.1	WP_044284700.1
OG0000595	MHP_MHP694_proteins	WP_404924292.1	WP_308704618.1, WP_308704617.1
OG0000595	MHP_MHP699_proteins	WP_404924292.1	WP_160585327.1
OG0000595	MHP_MHP653_proteins	WP_404924292.1	WP_160615601.1
OG0000595	MHP_LH_proteins	WP_404924292.1	WP_233688515.1
OG0000595	MHP_MHP691_proteins	WP_404924292.1	WP_160608096.1
OG0000595	MHP_153B_proteins	WP_404924292.1	WP_404924014.1
OG0000595	MHP_154B_proteins	WP_404924292.1	WP_404924598.1
OG0000595	MHP_111A_proteins	WP_404924292.1	WP_404911985.1
OG0000595	MHP_112B_proteins	WP_404924292.1	WP_404911985.1
OG0000595	MHP_MHP679_proteins	WP_404924292.1	WP_160590418.1
OG0000595	MHP_4284_proteins	WP_404924292.1	WP_406823171.1
OG0000595	MHP_F72C_proteins	WP_404924292.1	WP_146379708.1
OG0000595	MHP_98_proteins	WP_404924292.1	WP_179695915.1
OG0000595	MHP_KM014_proteins	WP_404924292.1	WP_094521746.1
OG0000595	MHP_116_proteins	WP_404924292.1	WP_348602602.1
OG0000595	MHP_7422_proteins	WP_404924292.1	WP_020835859.1
OG0000595	MHP_ES2L_proteins	WP_404924292.1	WP_020835859.1
OG0000595	MHP_UFV01_proteins	WP_404924292.1	WP_020835859.1
OG0000595	MHP_UFV02_proteins	WP_404924292.1	WP_020835859.1
OG0000595	MHP_133A_proteins	WP_404924292.1	WP_404924292.1
OG0000596	MHP_111A_proteins	WP_404924563.1	WP_404912392.1
OG0000596	MHP_112B_proteins	WP_404924563.1	WP_404912392.1
OG0000596	MHP_7448_proteins	WP_404924563.1	WP_044272436.1
OG0000596	MHP_7422_proteins	WP_404924563.1	WP_020835683.1
OG0000596	MHP_F72C_proteins	WP_404924563.1	WP_146379584.1
OG0000596	MHP_11_proteins	WP_404924563.1	WP_011206168.1
OG0000596	MHP_232_proteins	WP_404924563.1	WP_011206168.1
OG0000596	MHP_NCTC10127_proteins	WP_404924563.1	WP_011206168.1
OG0000596	MHP_MHP694_proteins	WP_404924563.1	WP_258555499.1, WP_258555501.1
OG0000596	MHP_133A_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_168L_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_168_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_J_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_LH_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_MHP653_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_TB1_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_Ue273_proteins	WP_404924563.1	WP_014579752.1
OG0000596	MHP_MHP699_proteins	WP_404924563.1	WP_160585040.1
OG0000596	MHP_ES2_proteins	WP_404924563.1	WP_135618789.1
OG0000596	MHP_UFV01_proteins	WP_404924563.1	WP_243216115.1
OG0000596	MHP_UFV02_proteins	WP_404924563.1	WP_243216115.1
OG0000596	MFC_MF18_proteins	WP_404924563.1	WP_160593348.1
OG0000596	MFC_MF22_proteins	WP_404924563.1	WP_160583747.1
OG0000596	MFC_MF11_proteins	WP_404924563.1	WP_160581071.1
OG0000596	MFC_MF29_proteins	WP_404924563.1	WP_160581071.1
OG0000596	MFC_MF30_proteins	WP_404924563.1	WP_160605568.1
OG0000596	MFC_ATCC27716_proteins	WP_404924563.1	WP_002557880.1
OG0000596	MFC_Ms42_proteins	WP_404924563.1	WP_002557880.1
OG0000596	MFC_MF33_proteins	WP_404924563.1	WP_160609391.1
OG0000597	MHP_MHP709_proteins	WP_404924291.1	WP_220191129.1
OG0000597	MHP_MHP696_proteins	WP_404924291.1	WP_220191129.1
OG0000597	MHP_153B_proteins	WP_404924291.1	WP_404924013.1
OG0000597	MHP_154B_proteins	WP_404924291.1	WP_404924013.1
OG0000597	MHP_111A_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_112B_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_4284_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_7448_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_98_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_F72C_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_LH_proteins	WP_404924291.1	WP_044272591.1
OG0000597	MHP_MHP694_proteins	WP_404924291.1	WP_044272591.1, WP_220200744.1
OG0000597	MHP_MHP699_proteins	WP_404924291.1	WP_220190743.1
OG0000597	MHP_116_proteins	WP_404924291.1	WP_348602601.1
OG0000597	MHP_ES2_proteins	WP_404924291.1	WP_167871266.1
OG0000597	MHP_MHP679_proteins	WP_404924291.1	WP_167871266.1
OG0000597	MHP_MHP691_proteins	WP_404924291.1	WP_167871266.1
OG0000597	MHP_J_proteins	WP_404924291.1	WP_044284699.1
OG0000597	MFC_MF29_proteins	WP_404924291.1	WP_160580932.1
OG0000597	MHP_MHP653_proteins	WP_404924291.1	WP_220191267.1
OG0000597	MFC_MF18_proteins	WP_404924291.1	WP_220190408.1
OG0000597	MFC_ATCC27716_proteins	WP_404924291.1	WP_051054290.1
OG0000597	MFC_Ms42_proteins	WP_404924291.1	WP_051054290.1
OG0000597	MHP_ES2L_proteins	WP_404924291.1	WP_179221200.1
OG0000597	MHP_7422_proteins	WP_404924291.1	WP_051129933.1
OG0000597	MHP_UFV01_proteins	WP_404924291.1	WP_243216307.1
OG0000597	MHP_UFV02_proteins	WP_404924291.1	WP_243216307.1
OG0000597	MHP_KM014_proteins	WP_404924291.1	WP_094521784.1
OG0000597	MHP_133A_proteins	WP_404924291.1	WP_404924291.1
OG0000598	MHP_MHP694_proteins	WP_404924468.1	WP_258555502.1
OG0000598	MHP_11_proteins	WP_404924468.1	WP_011206169.1
OG0000598	MHP_232_proteins	WP_404924468.1	WP_011206169.1
OG0000598	MHP_NCTC10127_proteins	WP_404924468.1	WP_011206169.1
OG0000598	MHP_168L_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_168_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_7422_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_7448_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_J_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_LH_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_TB1_proteins	WP_404924468.1	WP_020835684.1
OG0000598	MHP_UFV01_proteins	WP_404924468.1	WP_243216116.1
OG0000598	MHP_UFV02_proteins	WP_404924468.1	WP_243216116.1
OG0000598	MHP_ES2_proteins	WP_404924468.1	WP_228729173.1
OG0000598	MFC_MF22_proteins	WP_404924468.1	WP_160581073.1
OG0000598	MFC_MF29_proteins	WP_404924468.1	WP_160581073.1
OG0000598	MFC_MF11_proteins	WP_404924468.1	WP_160603020.1
OG0000598	MFC_MF18_proteins	WP_404924468.1	WP_160593346.1
OG0000598	MFC_MF33_proteins	WP_404924468.1	WP_160609390.1
OG0000598	MFC_ATCC27716_proteins	WP_404924468.1	WP_002557879.1
OG0000598	MFC_Ms42_proteins	WP_404924468.1	WP_002557879.1
OG0000598	MFC_MF30_proteins	WP_404924468.1	WP_160605566.1
OG0000598	MHP_MHP653_proteins	WP_404924468.1	WP_258555966.1
OG0000598	MHP_MHP699_proteins	WP_404924468.1	WP_280996637.1
OG0000598	MHP_111A_proteins	WP_404924468.1	WP_192894290.1
OG0000598	MHP_112B_proteins	WP_404924468.1	WP_192894290.1
OG0000598	MHP_F72C_proteins	WP_404924468.1	WP_192894290.1
OG0000598	MHP_Ue273_proteins	WP_404924468.1	WP_347952458.1
OG0000598	MHP_133A_proteins	WP_404924468.1	WP_404924468.1
OG0000599	MHP_168L_proteins	WP_011206170.1	WP_014579750.1
OG0000599	MHP_168_proteins	WP_011206170.1	WP_014579750.1
OG0000599	MHP_TB1_proteins	WP_011206170.1	WP_014579750.1
OG0000599	MHP_MHP653_proteins	WP_011206170.1	WP_160615943.1
OG0000599	MFC_ATCC27716_proteins	WP_011206170.1	WP_039387482.1
OG0000599	MFC_MF18_proteins	WP_011206170.1	WP_039387482.1
OG0000599	MFC_MF22_proteins	WP_011206170.1	WP_039387482.1
OG0000599	MFC_MF30_proteins	WP_011206170.1	WP_039387482.1
OG0000599	MFC_Ms42_proteins	WP_011206170.1	WP_039387482.1
OG0000599	MFC_MF11_proteins	WP_011206170.1	WP_160581075.1
OG0000599	MFC_MF29_proteins	WP_011206170.1	WP_160581075.1
OG0000599	MFC_MF33_proteins	WP_011206170.1	WP_160581075.1
OG0000599	MHP_7422_proteins	WP_011206170.1	WP_041361623.1
OG0000599	MHP_7448_proteins	WP_011206170.1	WP_044272437.1
OG0000599	MHP_111A_proteins	WP_011206170.1	WP_011206170.1
OG0000599	MHP_112B_proteins	WP_011206170.1	WP_011206170.1
OG0000599	MHP_11_proteins	WP_011206170.1	WP_011206170.1
